song_id,song_title,artist,popularity,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode
spotify:track:2ijef6ni2amuunRoKTlgww,Sin Pijama,"[Becky G, Natti Natasha]",90,0.745,0.104,94.014,0.0464,0.354,2.93e-05,4,0.791,11,188560,-3.695,0.82,0
spotify:track:63USmok1OioBzKuWGW9wAg,Nunca Es Suficiente,"[Los Angeles Azules, Natalia Lafourcade]",61,0.518,0.0891,94.001,0.0406,0.398,0.0,4,0.789,2,266213,-5.417,0.78,0
spotify:track:6rbhaJsE4uLzpPf8WYSHDK,Asesina,"[Brytiago, Darell]",87,0.663,0.114,94.215,0.27,0.614,0.0,4,0.845,10,187213,-5.233,0.508,0
spotify:track:6o8ogTrSX8H0F66Pdz3Tsc,Baby Girl (feat. Lalo Ebratt),"[Mario Bautista, Lalo Ebratt]",79,0.705,0.202,103.009,0.199,0.0275,0.000138,4,0.804,1,218470,-5.272,0.45,1
spotify:track:1Cxd4ZJJ9VOQQpNcpdcZEQ,Cuando Nadie Ve,[Morat],83,0.788,0.215,96.005,0.0598,0.118,0.0,4,0.804,1,219184,-4.586,0.837,0
spotify:track:2QmsKag0YaqhAbpR9Nwmpn,Epa Wei,[Danny Ocean],83,0.82,0.091,107.833,0.155,0.233,0.0,4,0.688,6,208254,-4.715,0.804,0
spotify:track:1LO951RWD10l9Vys0NrFty,No Te Contaron Mal,[Christian Nodal],78,0.57,0.143,163.2,0.0374,0.388,0.0,4,0.617,9,156947,-3.074,0.632,0
spotify:track:0VKkyBKCXyR99navhVRqcP,La Player (Bandolera),[Zion & Lennox],86,0.838,0.0935,93.996,0.0633,0.16,0.0,4,0.769,2,249609,-5.238,0.602,1
spotify:track:0mAGeks6ns4FZWBPkjD9HR,La Mujer Perfecta,[KURT],76,0.488,0.109,155.11,0.0669,0.242,8.09e-06,4,0.824,9,217907,-9.112,0.878,1
spotify:track:1uKjQoh8JZj9ryuYRhpd7E,Ahora Te Puedes Marchar,[Luis Miguel],78,0.877,0.0627,133.263,0.0427,0.148,2.36e-06,4,0.78,6,191973,-3.683,0.909,0
spotify:track:0oCSitNlzsQfuIapF9tXRQ,A Través Del Vaso,[Grupo Arranke],77,0.694,0.347,143.851,0.0297,0.358,1.31e-05,3,0.612,5,188662,-2.979,0.92,1
spotify:track:3IPJg1sdqLj12kFIndaonN,No Hay Nadie Más,[Sebastian Yatra],79,0.379,0.106,105.108,0.0339,0.861,0.0,4,0.695,6,199733,-9.096,0.808,1
spotify:track:2r77vqSZkOktTSgmAOoHsV,Chica Paranormal,[Paulo Londra],84,0.596,0.0897,139.937,0.0918,0.216,0.0,4,0.84,6,221214,-4.319,0.71,0
spotify:track:3TnhQSRwT3AVMdXw5JPq0x,Nena Maldicion (feat. Lenny Tavarez),"[Paulo Londra, Lenny Tavárez]",82,0.631,0.146,118.969,0.0544,0.178,0.0,4,0.762,6,228875,-4.837,0.379,1
spotify:track:5OUGSwa2eadrcAsMdUItmO,Mejor Me Alejo,[Banda Sinaloense MS de Sergio Lizárraga],68,0.378,0.106,124.084,0.0431,0.206,3.95e-06,4,0.823,0,201960,-6.906,0.54,1
spotify:track:2alIsNw1mqEShbWyO1HXZZ,Por Perro,"[Sebastian Yatra, Luis Figueroa, Lary Over]",77,0.762,0.0852,172.009,0.0501,0.429,0.0,4,0.684,0,245440,-5.18,0.892,1
spotify:track:6jA8JUuPCGYjFcgw0AoM5T,Me Niego,"[Reik, Ozuna, Wisin]",85,0.779,0.636,94.023,0.0972,0.0543,0.0,4,0.777,0,221653,-4.449,0.768,0
spotify:track:7nD2JPaxIKUdxd2UWgnaGL,Toda - Remix,"[Alex Rose, Rauw Alejandro, Cazzu, Lenny Tavárez, Lyanno]",87,0.452,0.0672,80.04,0.124,0.16,0.0,4,0.512,5,367680,-7.217,0.364,0
spotify:track:6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,[Danny Ocean],83,0.804,0.0494,104.823,0.0677,0.0231,0.0,4,0.744,1,205715,-6.327,0.426,1
spotify:track:45sVRPegWSGpIcsrDoaaCY,En Peligro de Extinción,[La Adictiva Banda San José de Mesillas],76,0.483,0.241,123.566,0.0281,0.219,2.33e-06,4,0.709,0,234198,-3.734,0.834,1
spotify:track:1j6xOGusnyXq3l6IryKF3G,Déjala Que Vuelva (feat. Manuel Turizo),"[Piso 21, Manuel Turizo]",74,0.788,0.0753,170.019,0.0785,0.0482,0.0,4,0.681,1,220117,-4.323,0.839,1
spotify:track:4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","[Sofia Reyes, Jason Derulo, De La Ghetto]",84,0.895,0.0501,94.968,0.0589,0.165,0.0,4,0.792,1,201526,-3.112,0.794,0
spotify:track:7BwxbmYFy0l3ROHDjV2c14,Culpable O No - Miénteme Como Siempre,[Luis Miguel],76,0.367,0.0433,70.276,0.0277,0.0367,0.0,4,0.54,0,237240,-14.238,0.252,1
spotify:track:442ctQ3OBBk8aMo3Ma3wRX,Culo,"[Bizzey, Frenna, KM, Ramiks]",79,0.854,0.322,174.054,0.111,0.119,0.00408,4,0.689,8,196638,-3.602,0.796,1
spotify:track:4kuexchmxuc5NXmokfo1WH,Verleden Tijd,"[Frenna, Lil' Kleine]",81,0.661,0.114,104.884,0.0916,0.131,5.45e-06,4,0.771,10,195469,-6.718,0.183,1
spotify:track:27NrAjsDk7GoH6ybEXkrC5,RATATA,[Boef],72,0.514,0.156,180.059,0.309,0.139,0.0,4,0.789,7,170812,-7.788,0.29,1
spotify:track:3XfnssSD9HMQ9LhVOJvXTE,Djadja,[Aya Nakamura],80,0.698,0.113,97.985,0.244,0.117,0.0,4,0.832,5,170160,-6.215,0.559,1
spotify:track:5dTXWGmCg3hQ9SmHBJdcIr,Ik Heb Je Nodig,"[Kraantje Pappie, Bizzey, Jonna Fraser]",72,0.696,0.15,110.013,0.0642,0.369,0.0,4,0.758,5,187635,-6.487,0.669,1
spotify:track:0cvgns9yWdycXStdjLzoZT,SLIDE,"[Caza, Famke Louise]",76,0.753,0.132,96.99,0.0504,0.0388,1.03e-06,4,0.747,4,112864,-5.703,0.724,0
spotify:track:2dQRE94tqhBoxpe9tGcRrq,Lief Zoals Je Bent,[Maan],71,0.655,0.0884,77.033,0.0976,0.152,0.0,4,0.874,2,171546,-4.479,0.646,0
spotify:track:2rzZ0IGxgrGUAPwrWn80z7,Duurt Te Lang,[Davina Michelle],79,0.444,0.0905,173.707,0.196,0.127,0.0,4,0.638,7,153527,-14.221,0.151,1
spotify:track:4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),"[Martin Garrix, Bonn]",86,0.486,0.111,128.038,0.0311,0.0129,0.0,4,0.414,6,230762,-6.431,0.368,0
spotify:track:3aMI0cu9YaZfyJTJMS89Ey,lil mama,"[Idaly, Josylvio]",71,0.571,0.0407,101.989,0.196,0.0664,0.0,4,0.904,6,145363,-6.026,0.744,0
spotify:track:4sfdFMNDcc0Aw9DuwEksAn,wine slow - Remix,"[Idaly, Ronnie Flex, Famke Louise, Bizzey]",73,0.733,0.0878,96.015,0.0595,0.306,0.147,4,0.817,5,225175,-6.84,0.801,1
spotify:track:77wz2VtAwxAwYOGTJrZBKT,"Miljonair (feat. SBMG, Lil' Kleine, Boef & Ronnie Flex)","[$hirak, SBMG, Boef, Lil' Kleine, Ronnie Flex]",73,0.658,0.305,125.186,0.162,0.579,0.0,4,0.704,7,189514,-5.534,0.715,0
spotify:track:4n95vv8aHIvkLPIElA19C9,Capuchon,[Frenna],70,0.696,0.12,70.722,0.354,0.0207,0.0,3,0.527,6,163794,-6.085,0.531,0
spotify:track:51PcB5453BMTM18V0hru79,J'ai Déconné,"[Latifah, Clandistino]",70,0.746,0.0879,121.917,0.0392,0.262,1.84e-05,4,0.709,6,168219,-6.177,0.623,0
spotify:track:4keoy2fqgwGnbWlm3ZVZFa,Happy Now,"[Zedd, Elley Duhé]",88,0.741,0.0712,88.335,0.047,0.579,1.49e-06,3,0.503,4,207030,-5.128,0.458,1
spotify:track:11kUvSPQThp2rjB3tAs3W9,Stap Voor Stap,"[Kav Verhouzer, Sjaak]",71,0.901,0.0865,124.038,0.157,0.00697,9.97e-05,4,0.897,11,163987,-3.733,0.897,0
spotify:track:2MpMTupx2EEb2yEQvGeLxh,Killer Instinct,"[Josylvio, Appa, Momi]",65,0.795,0.298,159.962,0.329,0.135,0.0,4,0.818,4,240785,-5.143,0.782,1
spotify:track:4WzSIyaECvZRKWce4RioND,Intro,"[Josylvio, Moeman]",66,0.628,0.0829,113.53,0.356,0.0589,0.0,5,0.822,6,181185,-5.823,0.598,1
spotify:track:2tE91SF5e1xY20syeIaKBh,LA VIDA LOCA,"[Jonna Fraser, SBMG]",68,0.702,0.137,104.966,0.271,0.239,0.0,4,0.857,8,176226,-6.835,0.651,0
spotify:track:1snWlbcbgQpJfknoI30DWG,Darkside,"[Alan Walker, Au/Ra, Tomine Harket]",86,0.642,0.118,170.008,0.0502,0.164,0.0,4,0.425,4,211867,-5.06,0.112,0
spotify:track:7iQKG3ZjRF4EEhUulo514R,Drama,"[Bizzey, Boef]",71,0.751,0.125,99.964,0.0645,0.119,0.0337,4,0.883,4,176550,-4.718,0.726,1
spotify:track:4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,"[Tiësto, Dzeko, Preme, Post Malone]",89,0.834,0.0586,128.005,0.045,0.374,0.0,4,0.747,3,215760,-2.867,0.687,0
spotify:track:2A5bn4VNEw2xWGWk2SQeaO,Liefde In De Lucht,"[Kraantje Pappie, Joshua Nolet]",56,0.699,0.106,81.013,0.117,0.138,0.0,4,0.748,2,213037,-6.457,0.849,1
spotify:track:5tyKjCpbeWHXEfXH6bMz0C,Ik Zweer Het Je,"[Young Ellens, 3robi, Esko]",67,0.777,0.0922,120.027,0.168,0.012,0.0,4,0.969,11,150338,-4.35,0.883,1
spotify:track:7apizLyhMRutg3ccXvr2qv,Hurt Somebody,"[Noah Kahan, Julia Michaels]",62,0.559,0.262,114.983,0.313,0.338,0.0,4,0.633,6,168640,-5.135,0.473,1
spotify:track:0X46CPFsAMAPobzEgEhQAm,"My Money (feat. Bokoesam, Bizzey & Dopebwoy)","[$hirak, Bizzey, Dopebwoy, Bokoesam]",68,0.42,0.356,99.956,0.282,0.0226,7.67e-06,4,0.895,7,180687,-6.669,0.253,1
spotify:track:2a01mRS1QctP7EvmMFoPee,Hoe Je Bent,"[Broederliefde, Frenna]",63,0.85,0.0959,125.95,0.0982,0.153,0.000744,4,0.811,4,196113,-5.939,0.722,1
spotify:track:76OfzNtY3nG5hCnh5COSjt,LIT,"[SBMG, Boef]",69,0.772,0.251,100.076,0.363,0.0166,0.0,4,0.913,7,204410,-8.009,0.681,1
spotify:track:1c7Kh2uMMxG7k4QqNjjg95,Hey Meisje,"[Esko, Josylvio, Hansie]",68,0.808,0.0652,95.087,0.073,0.329,0.0183,4,0.756,1,197290,-2.557,0.889,0
spotify:track:2jt2WxXMCD4zjACthkJQVE,The Ringer,[Eminem],86,0.551,0.192,118.552,0.291,0.0311,0.0,4,0.939,1,337941,-9.126,0.42,1
spotify:track:58QhkbaAkLFnn7JwAnAato,Fall,[Eminem],85,0.546,0.112,182.973,0.295,0.227,0.0,4,0.83,1,262494,-5.716,0.535,1
spotify:track:28FGV3ORH14MYORd7s5dlU,Not Alike (feat. Royce Da 5'9),"[Eminem, Royce Da 5'9""]",84,0.756,0.339,140.005,0.32,0.0692,0.0,4,0.904,10,288087,-3.746,0.342,1
spotify:track:2XTquzYQAdT1Hk78bOUwsv,Greatest,[Eminem],83,0.737,0.341,80.025,0.108,0.0441,0.0,4,0.809,1,226938,-5.186,0.367,1
spotify:track:7q8cy4uoA2itYATsKeXhcq,Multi Millionaire (feat. Lil Uzi Vert),"[Lil Pump, Lil Uzi Vert]",77,0.82,0.168,146.01,0.0983,0.023,0.0,4,0.855,1,170959,-3.813,0.721,1
spotify:track:5h8VHxOBK1VWWj46T8fSly,TELÉFONO,[Aitana],81,0.829,0.0698,172.161,0.158,0.102,0.000177,4,0.691,11,163294,-4.627,0.564,0
spotify:track:6xLvYhLOW2oETJoZv8ChU8,Mujeres,"[Mozart La Para, Justin Quiles]",80,0.767,0.261,99.972,0.0686,0.204,7.93e-05,4,0.835,1,187667,-5.699,0.71,0
spotify:track:1h9P5WJwyvK8OB7O2YiXgp,Ibiza,"[Ozuna, Romeo Santos]",87,0.71,0.108,192.046,0.334,0.254,0.0,4,0.691,5,200747,-5.144,0.726,1
spotify:track:1he4G9w0zh5GokInpOSINW,Ni La Hora,"[Ana Guerra, Juan Magán]",77,0.789,0.179,90.054,0.101,0.235,0.0,4,0.789,0,198407,-2.738,0.958,1
spotify:track:79HTe42PihWUUq4BDjcuCq,Usted,"[Juan Magán, Mala Rodríguez]",78,0.833,0.273,104.879,0.0618,0.0155,0.0,4,0.712,0,233749,-4.101,0.326,1
spotify:track:2A2Q4CYBcVvBF2OqgJ3OWX,Ya No Quiero Ná,[Lola Indigo],76,0.467,0.0803,129.016,0.173,0.12,7.6e-05,4,0.846,2,192975,-7.178,0.367,1
spotify:track:4S6gJt4RYR34t4sjW8wEah,Lo siento,[Beret],77,0.407,0.138,79.839,0.0446,0.576,0.0,4,0.419,11,229939,-9.011,0.309,0
spotify:track:2KK9N6iBAisA0booTu3bGd,Déjala Que Baile,"[Melendi, Alejandro Sanz, Arkano]",76,0.777,0.0796,95.973,0.174,0.356,0.0,4,0.831,11,219600,-4.456,0.598,0
spotify:track:4txQPJDlvU72lC6EMhT7m9,Qué Tienes Tú,"[Dvicio, Jesús Reik, Mau y Ricky]",77,0.836,0.166,91.984,0.0592,0.0811,4.21e-06,4,0.744,2,212348,-3.267,0.524,1
spotify:track:3joo84oco9CD4dBsKNWRRW,Bien Duro,[C. Tangana],75,0.67,0.1,101.028,0.207,0.163,0.0242,4,0.845,7,182541,-5.873,0.69,1
spotify:track:6WSAPEkvEfcEUgSTAo1D3S,Vuelve,"[Sebastian Yatra, Beret]",80,0.474,0.135,77.811,0.052,0.559,0.0,4,0.716,11,224013,-6.714,0.302,1
spotify:track:0sPTfDSZgE3KvcvqaKPtEx,Tanta Falta,[Bryant Myers],83,0.728,0.2,89.999,0.0916,0.135,1e-06,4,0.856,7,181093,-3.497,0.797,1
spotify:track:38mCl4EuWhML4eaZPdNQ3a,Él no soy yo,[Blas Cantó],62,0.727,0.115,120.003,0.0324,0.00953,0.0,4,0.67,1,279240,-7.679,0.405,0
spotify:track:5zOAudPQIs5U8zP6LQGHmH,MALAMENTE - Cap.1: Augurio,[ROSALÍA],76,0.483,0.0737,98.057,0.0881,0.565,0.0137,4,0.895,5,149450,-4.709,0.52,0
spotify:track:2wRkBumdItthjYP9XknImg,Está Rico,"[Marc Anthony, Will Smith, Bad Bunny]",85,0.74,0.0992,130.04,0.283,0.266,0.0,4,0.817,11,215151,-4.566,0.674,0
spotify:track:5bITfqKGaPakO1l99hOMsI,No Quiero Amarte (feat. Zion & Lennox),"[Justin Quiles, Zion, Lennox]",83,0.793,0.0658,89.961,0.0454,0.128,0.0,4,0.734,6,235315,-4.731,0.511,1
spotify:track:1BFmBgVOnLy3Ekrxz1lBOK,La Cintura,[Alvaro Soler],78,0.845,0.358,100.015,0.0692,0.0201,0.0,4,0.706,6,204653,-4.102,0.742,0
spotify:track:17UUYZ290omPaJY4wKeyHh,Me Dijeron,[Ozuna],84,0.841,0.291,94.021,0.0524,0.0273,0.0,4,0.8,5,170133,-2.817,0.798,0
spotify:track:44IIAzBwV82xskUzJSvXNe,Dracukeo,[Kidd Keo],73,0.628,0.0843,130.076,0.185,0.279,0.0,4,0.871,1,156003,-5.596,0.281,1
spotify:track:7chjOPhoxbpRYSrO1rvdnu,5 Sentidos,"[Dvicio, Taburete]",74,0.735,0.116,175.913,0.0473,0.0961,0.0,4,0.644,5,209954,-5.499,0.664,1
spotify:track:6JjPBQfI2Y8nIjnm65X6Pw,X - Remix,"[Nicky Jam, J Balvin, Maluma, Ozuna]",86,0.696,0.0778,180.113,0.103,0.0561,3.77e-05,4,0.663,9,235747,-4.957,0.738,0
spotify:track:5e45GhSF18JYoLpaq2F48h,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo)","[Steve Aoki, Daddy Yankee, Play-N-Skillz, Elvis Crespo]",78,0.942,0.0581,130.019,0.107,0.00175,0.000461,4,0.715,8,226162,-2.889,0.818,1
spotify:track:38QmUDpkoYlNbMKvpvAsrE,Mi Cama - Remix,"[Karol G, J Balvin, Nicky Jam]",84,0.784,0.0958,162.958,0.0738,0.299,0.0,4,0.815,9,196320,-4.423,0.832,1
spotify:track:6XBjCetHKdO5L9cwMDVffw,Hipócrita,"[Anuel Aa, Zion]",86,0.858,0.61,92.05,0.0471,0.303,0.0,4,0.79,2,192000,-2.78,0.79,1
spotify:track:0qKxqVcFCMmrjjvIgjjEE6,PIENSO EN TU MIRÁ - Cap.3: Celos,[ROSALÍA],74,0.685,0.0922,164.555,0.0849,0.0931,0.0257,3,0.657,8,193138,-5.735,0.407,1
spotify:track:5BQrp63SHCVf4bzCzJePne,Don't Cry (feat. XXXTENTACION),"[Lil Wayne, XXXTENTACION]",85,0.709,0.183,111.913,0.319,0.409,0.0,4,0.585,8,249450,-6.072,0.21,1
spotify:track:0Fpen1PTuEnCmOJtUU9Iud,New Patek,[Lil Uzi Vert],87,0.785,0.155,145.063,0.345,0.0367,0.0,4,0.85,8,343099,-4.963,0.718,0
spotify:track:3wScL5W8H40zzCKN0atfBk,Uproar,"[Lil Wayne, Swizz Beatz]",85,0.87,0.299,99.075,0.212,0.0595,0.0,4,0.743,1,194184,-2.188,0.884,1
spotify:track:6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,"[Lil Baby, Drake]",88,0.346,0.108,119.958,0.53,0.035,0.0,4,0.964,5,142273,-9.309,0.562,0
spotify:track:0CBQ0m3mufWH75LTYB3s6h,Let It Fly (feat. Travis Scott),"[Lil Wayne, Travis Scott]",84,0.819,0.106,89.0,0.317,0.0414,0.0,4,0.902,1,186872,-3.321,0.746,1
spotify:track:0ZNrc4kNeQYD9koZ3KvCsy,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","[YG, 2 Chainz, Big Sean, Nicki Minaj]",86,0.346,0.0881,203.911,0.331,0.00552,0.0,4,0.745,1,237240,-7.709,0.112,1
spotify:track:7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),"[XXXTENTACION, Trippie Redd]",89,0.533,0.103,131.036,0.0412,0.0172,0.000152,4,0.797,0,146520,-9.74,0.329,0
spotify:track:0XySogm94T51XF5F2jumXm,All Girls Are The Same,[Juice WRLD],87,0.529,0.0856,161.989,0.307,0.0769,0.000335,4,0.671,0,165820,-7.226,0.203,1
spotify:track:29tc0GbW0pTSBZSCZF3NWk,Lean Wit Me,[Juice WRLD],87,0.651,0.0896,163.935,0.156,0.0414,0.0,4,0.665,1,175755,-5.515,0.237,1
spotify:track:7AFASza1mXqntmGtbxXprO,changes,[XXXTENTACION],90,0.308,0.0984,64.934,0.029,0.883,0.0,4,0.669,11,121887,-10.068,0.52,1
spotify:track:3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),"[Post Malone, Ty Dolla $ign]",89,0.559,0.112,140.124,0.117,0.58,0.0,4,0.739,8,221440,-8.011,0.439,1
spotify:track:0Y7di9ZCmB6Elad5WISaPc,Dedicate,[Lil Wayne],81,0.662,0.716,117.975,0.309,0.033,0.0,4,0.879,2,189909,-6.162,0.723,1
spotify:track:5nzhL67GpF9szXWg5y509A,Close Friends (Lil Baby & Gunna),[Lil Baby],82,0.585,0.0789,158.953,0.366,0.044,0.0,4,0.665,10,203881,-5.077,0.658,0
spotify:track:7wBJfHzpfI3032CSD7CE2m,STARGAZING,[Travis Scott],88,0.789,0.189,150.007,0.044,0.00947,4.05e-06,4,0.487,8,270715,-3.69,0.0564,1
spotify:track:6DCZcSspjsKoFjzjrWoCdn,God's Plan,[Drake],90,0.449,0.552,77.169,0.109,0.0332,8.29e-05,4,0.754,7,198973,-9.211,0.357,1
spotify:track:5CjZeDa5scmZvECHgzhbJT,No mercy,[Asme],71,0.363,0.112,147.985,0.165,0.483,0.0,4,0.894,9,201081,-12.344,0.713,0
spotify:track:6FbT10v1L4LE8f6YReBTVH,Behave,[Benjamin Ingrosso],68,0.685,0.112,124.982,0.0336,0.677,0.0,4,0.68,8,200093,-5.819,0.757,0
spotify:track:4J4zx8xGJpuGndrVc06KaT,Diamond Heart,"[Alan Walker, Sophia Somajo]",86,0.638,0.631,89.98,0.0438,0.129,0.0,4,0.499,0,239835,-6.145,0.253,1
spotify:track:7CYKovD8hNKg0w902IASMi,Sand,[Molly Sandén],70,0.3,0.309,114.741,0.0338,0.768,0.0,4,0.68,10,181280,-8.419,0.393,1
spotify:track:5an6BWQDhw4FnjZhdyOFuL,Kär i din kärlek - Recorded at Spotify Studios Stockholm,[Molly Sandén],69,0.5,0.343,183.964,0.188,0.0564,7.28e-06,4,0.653,10,204080,-9.39,0.593,0
spotify:track:0VchObTqyNU0oWVBjLTSVh,Auf wiedersehen,[Hov1],68,0.778,0.0824,78.853,0.26,0.3,0.0,4,0.659,9,173769,-5.125,0.591,1
spotify:track:6IhosQhN1ayHO4XP72XFXy,High With Somebody,"[Sandro Cavazza, P3GI-13]",70,0.644,0.152,115.906,0.0813,0.0242,0.000118,4,0.785,5,174666,-7.856,0.789,1
spotify:track:1U9TNHyH61eVXxR5BXls2v,Gäller,"[Z.E, Jiggz, Thrife]",67,0.597,0.0869,100.097,0.301,0.442,9.35e-05,4,0.841,8,182400,-11.826,0.693,1
spotify:track:61y2if48ZwPk4V2z2CqRVs,Kevin Gates,[Yasin],65,0.684,0.0564,126.96,0.185,0.0951,0.0,4,0.839,1,168132,-5.4,0.516,1
spotify:track:0L1dQD7v94waLO2azsFvbw,Om du lämnar mig nu,[Norlie & KKV],64,0.759,0.0597,102.158,0.0375,0.0199,0.0,4,0.637,7,202353,-5.255,0.373,0
spotify:track:3Z8aeHLWgXEeKKragzSJRf,Dom vet de vi,[K27],69,0.503,0.118,105.0,0.175,0.653,0.0,4,0.722,10,157738,-9.595,0.704,0
spotify:track:5CjIVxNTlIA1OuIAk7juR1,Still - Recorded at Spotify Studios Stockholm,[Hov1],67,0.765,0.133,101.868,0.0584,0.416,0.0,4,0.613,1,218153,-5.755,0.452,1
spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),"[Avicii, Sandro Cavazza]",83,0.863,0.0406,134.004,0.0457,0.0018,0.0,4,0.653,2,181673,-4.799,0.276,1
spotify:track:4M3FO0ji6Lc8vwD1sgf1nc,Born To Be Yours,"[Kygo, Imagine Dragons]",42,0.709,0.0979,114.02,0.0371,0.29,0.0,4,0.681,3,193320,-5.808,0.456,1
spotify:track:5GC6b6Ukc7PfwG8VfYO3ar,Mer för varandra,"[Norlie & KKV, estrad]",68,0.656,0.105,85.993,0.101,0.451,0.0,4,0.665,6,206000,-7.541,0.542,1
spotify:track:1aEU7mcRDTYBB4ASpqbjYE,Hon dansar vidare i livet,[Hov1],67,0.651,0.133,90.054,0.122,0.0267,0.0,4,0.655,8,248893,-7.063,0.782,1
spotify:track:1KrOTm6E95kLrOsbwutlFe,Positiv,[Z.E],66,0.539,0.161,95.905,0.405,0.751,0.0,4,0.774,11,184375,-12.121,0.846,0
spotify:track:5D1bAJqFnGauixWQS2TbYF,I'll Be Fine Somehow,[Benjamin Ingrosso],62,0.355,0.101,79.992,0.0432,0.786,1.99e-06,4,0.6,6,183907,-10.446,0.412,1
spotify:track:5b3kZVWSD08YzGHxpKJH6i,I Wouldn't Know,[Benjamin Ingrosso],58,0.765,0.267,101.018,0.069,0.176,8.1e-06,4,0.609,5,178493,-7.829,0.515,1
spotify:track:468ooECb1oRgt4gGfLeAoH,Aqua Aura,[Fricky],66,0.545,0.0817,143.964,0.0489,0.126,0.0,4,0.775,6,222000,-8.901,0.509,0
spotify:track:0MTItWyI0Zwujz0uJ2QP9i,So Good so Fine When You're Messing with My Mind,[Benjamin Ingrosso],62,0.711,0.0951,113.942,0.0338,0.164,8.86e-06,4,0.723,6,178400,-6.757,0.555,1
spotify:track:1csB4kgdyglOQdH0EyFIqy,Say Love,[James TW],77,0.457,0.355,84.038,0.0541,0.119,1.15e-06,4,0.753,1,219440,-7.533,0.549,1
spotify:track:4AMY0oGSt7vZwgxDnHCJBr,True Colors (feat. Maya Avedis),"[XO Cupid, Maya Avedis]",74,0.63,0.13,104.845,0.0346,0.0796,0.0,4,0.636,0,184020,-6.396,0.454,1
spotify:track:2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,"[December Avenue, Moira Dela Torre]",79,0.482,0.187,133.894,0.0288,0.161,0.0,4,0.502,4,267759,-4.736,0.132,1
spotify:track:0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,[LANY],81,0.422,0.0853,74.002,0.195,0.701,1.99e-06,4,0.559,11,286928,-11.89,0.191,1
spotify:track:7GbAp0HKPQW7WnFJAzMoRk,Thru These Tears,[LANY],79,0.517,0.149,119.945,0.0391,0.154,0.0,4,0.711,11,204516,-7.695,0.294,1
spotify:track:3WUEs51GpcvlgU7lehLgLh,Kathang Isip,[Ben&Ben],77,0.314,0.152,126.921,0.0301,0.776,4.76e-06,4,0.491,10,318814,-8.58,0.295,1
spotify:track:00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,[December Avenue],77,0.761,0.148,155.981,0.0302,0.0846,0.0,4,0.518,7,285138,-3.905,0.282,1
spotify:track:7ArrTJ1LwcGAlEO65LUQ7i,I Don't Wanna Love You Anymore,[LANY],77,0.623,0.0858,104.974,0.0417,0.322,0.0,4,0.702,0,201198,-8.36,0.503,1
spotify:track:1X4l4i472kW5ofFP8Xo0x0,Sana,[I Belong to the Zoo],78,0.373,0.226,126.887,0.029,0.701,0.0,4,0.66,7,277099,-7.874,0.348,1
spotify:track:3D110t9ctcoOoylXsc3iR8,Thick And Thin,[LANY],76,0.551,0.0762,99.996,0.0282,0.059,0.0,4,0.697,5,212002,-6.179,0.339,0
spotify:track:4u8RkgV6P4TLi89SmlUtv8,Mundo,[IV Of Spades],75,0.401,0.0735,140.031,0.0376,0.176,8.66e-06,4,0.705,6,349713,-8.9,0.481,1
spotify:track:3coUcc0CDAHz2QwdP7Pee8,If You See Her,[LANY],74,0.679,0.0954,117.867,0.0861,0.0375,0.0,4,0.635,1,182901,-7.374,0.239,1
spotify:track:3VQb0rq27GPX92X53Ni1Lc,'Di Na Muli,[Janine Teñoso],74,0.561,0.0914,88.69,0.0517,0.192,0.0,4,0.413,1,207019,-3.092,0.352,1
spotify:track:2BgEsaKNfHUdlh97KmvFyo,2002,[Anne-Marie],84,0.683,0.137,96.133,0.117,0.0372,0.0,4,0.697,1,186987,-2.881,0.603,0
spotify:track:2Gh039ZAfydrM5IjiGlvEj,Akala,[Marion],72,0.185,0.105,125.044,0.0635,0.864,0.0,4,0.502,10,341168,-11.423,0.185,1
spotify:track:7aW2GrNlteWTwQZxX6LNjT,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""",[Moira Dela Torre],71,0.273,0.207,200.777,0.0312,0.535,0.0,4,0.264,7,219690,-8.651,0.315,1
spotify:track:76cy1WJvNGJTj78UqeA5zr,IDGAF,[Dua Lipa],87,0.544,0.0824,97.028,0.0943,0.0403,0.0,4,0.836,7,217947,-5.975,0.51,1
