song_id,song_title,artist,popularity,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode,youtube_view_count,youtube_video_title
spotify:track:2KK9N6iBAisA0booTu3bGd,Déjala Que Baile,"[Melendi, Alejandro Sanz, Arkano]",76,0.777,0.0796,95.973,0.174,0.356,0,4,0.831,11,219600,-4.456,0.598,0,38821390,Melendi con Alejandro Sanz & Arkano - Déjala Que Baile
spotify:track:6pgoGpBkKUvXrrU95j0khl,Cidade Vizinha - Ao Vivo,[Henrique & Juliano],70,0.555,0.612,94.898,0.0284,0.698,0,4,0.565,9,178904,-7.221,0.308,1,38814346,Henrique e Juliano - CIDADE VIZINHA - DVD Menos é Mais - IG henriqueejuliano
spotify:track:4keoy2fqgwGnbWlm3ZVZFa,Happy Now,"[Zedd, Elley Duhé]",88,0.741,0.0712,88.335,0.047,0.579,1.49E-06,3,0.503,4,207030,-5.128,0.458,1,38688822,Zedd & Elley Duhé - Happy Now (Lyrics)
spotify:track:2PMLdLt5QeOuOgxfAvx1in,Sofazinho - Ao Vivo,"[Luan Santana, Jorge & Mateus]",79,0.875,0.209,163.958,0.106,0.426,0,4,0.517,0,187378,-3.997,0.672,1,38608078,Luan Santana | Sofazinho Part. Jorge e Mateus (Video Oficial) - Live-Móvel
spotify:track:5nzhL67GpF9szXWg5y509A,Close Friends (Lil Baby & Gunna),[Lil Baby],82,0.585,0.0789,158.953,0.366,0.044,0,4,0.665,10,203881,-5.077,0.658,0,38208128,Close Friends
spotify:track:0s5DNDV6LAKn2u2Ufa3VjQ,Desconocidos,"[Mau y Ricky, Manuel Turizo, Camilo]",80,0.771,0.249,174.006,0.166,0.146,3.29E-06,4,0.709,7,204453,-4.598,0.709,1,37786335,Mau y Ricky Manuel Turizo Camilo - Desconocidos (Official Video)
spotify:track:0Fpen1PTuEnCmOJtUU9Iud,New Patek,[Lil Uzi Vert],87,0.785,0.155,145.063,0.345,0.0367,0,4,0.85,8,343099,-4.963,0.718,0,37546324,Lil Uzi Vert - New Patek (Official Audio)
spotify:track:0mAGeks6ns4FZWBPkjD9HR,La Mujer Perfecta,[KURT],76,0.488,0.109,155.11,0.0669,0.242,8.09E-06,4,0.824,9,217907,-9.112,0.878,1,36782981,Kurt - La Mujer Perfecta (Lyric Video)
spotify:track:0jB0RNZIfaihaDKNmdrI40,Casanova,"[Summer Cem, Bausa]",76,0.588,0.117,143.971,0.0721,0.0971,0,4,0.709,1,206813,-4.461,0.195,1,36740373,Summer Cem & BAUSA ` CASANOVA ` ( official Video ) prod. by Juh-Dee
spotify:track:6FyRXC8tJUh863JCkyWqtk,Adan y Eva,[Paulo Londra],77,0.709,0.0676,171.993,0.336,0.323,0,4,0.767,1,258639,-4.47,0.72,1,36582097,Paulo Londra - Adan y Eva (Official Video)
spotify:track:093RgZ7RXHZwIrxZhZYX4Q,Tesla (feat. Sfera Ebbasta & DrefGold),"[Capo Plaza, Sfera Ebbasta, DrefGold]",74,0.626,0.0961,140.05,0.0618,0.316,0,4,0.854,11,185147,-5.14,0.377,1,36446428,CAPO PLAZA - Tesla feat. Sfera Ebbasta DrefGold (Prod. AVA Charlie Charles Daves The Kid)
spotify:track:5AQNVgt7BKHKRhrNFFgSPF,Siga a Seta (feat. Matheus & Kauan) - Ao Vivo,"[Marcos & Belutti, Matheus & Kauan]",76,0.855,0.0999,172.008,0.18,0.517,0,4,0.508,0,171693,-3.634,0.641,1,35740080,Marcos e Belutti - Siga a Seta ft. Matheus & Kauan (DVD 10 ANOS)
spotify:track:5bITfqKGaPakO1l99hOMsI,No Quiero Amarte (feat. Zion & Lennox),"[Justin Quiles, Zion, Lennox]",83,0.793,0.0658,89.961,0.0454,0.128,0,4,0.734,6,235315,-4.731,0.511,1,35523815,Justin Quiles - No Quiero Amarte (feat. Zion & Lennox)(Official Video)
spotify:track:5zOAudPQIs5U8zP6LQGHmH,MALAMENTE - Cap.1: Augurio,[ROSALÍA],76,0.483,0.0737,98.057,0.0881,0.565,0.0137,4,0.895,5,149450,-4.709,0.52,0,35000734,ROSALÍA - MALAMENTE  (Cap.1: Augurio)
spotify:track:5p7ujcrUXASCNwRaWNHR1C,Without Me,[Halsey],95,0.488,0.0936,136.041,0.0705,0.297,9.11E-06,4,0.752,6,201661,-7.05,0.533,1,34859877,Halsey - Without Me (Audio)
spotify:track:4UOXo3xWnxYdTf3sFyRaUG,500 PS,"[Bonez MC, RAF Camora]",81,0.924,0.0902,139.976,0.0439,0.391,0.00448,4,0.805,7,181971,-5.883,0.836,0,34368695,BONEZ MC & RAF Camora - 500 PS (prod. by The Cratez & RAF Camora)
spotify:track:0eKKoqxVuKTQAfzNXlCeCD,Für Euch alle (feat. Samra & Capital Bra),"[Bushido, Samra, Capital Bra]",62,0.588,0.0874,159.975,0.509,0.0627,2.59E-06,4,0.716,11,258400,-6.457,0.368,0,34285042,Bushido feat. Samra & Capital Bra - Für euch alle
spotify:track:2odzriVVZBwYOiYJEj30tm,Pouca Pausa,"[Clau, CortesiaDaCasa, Haikaiss]",80,0.583,0.0922,103.006,0.149,0.194,0,4,0.886,8,279757,-6.639,0.883,0,33073971,Clau Cortesia Da Casa Haikaiss - Pouca Pausa
spotify:track:214Mx6MSJhtaO1uPtZGqLH,Copacabana,"[Leon Machère, Stard Ova, KALUMA]",77,0.849,0.156,97.893,0.24,0.0598,0,4,0.735,2,209407,-5.709,0.623,1,32536389,Leon Machère - Copacabana 🌴☀️ (Official Video)
spotify:track:29tc0GbW0pTSBZSCZF3NWk,Lean Wit Me,[Juice WRLD],87,0.651,0.0896,163.935,0.156,0.0414,0,4,0.665,1,175755,-5.515,0.237,1,32486100,Juice WRLD -  Lean Wit Me (Official Music Video)
spotify:track:0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,"[Gucci Mane, Bruno Mars, Kodak Black]",91,0.578,0.359,143.01,0.0485,0.00381,0,4,0.8,4,204665,-5.144,0.367,0,32057457,Gucci Mane Bruno Mars Kodak Black - Wake Up in The Sky (Official Music Video)
spotify:track:51agJccRxKI5dqGJFkTojo,Mary Jane (Radio Edit),[Burry Soprano],74,0.561,0.0878,122.041,0.0525,0.627,1.08E-06,4,0.871,1,180984,-7.155,0.0951,1,32001465,Burry Soprano - Mary Jane (Official Video)
spotify:track:2rPE9A1vEgShuZxxzR2tZH,"thank u, next",[Ariana Grande],95,0.647,0.102,106.96,0.0658,0.28,0,4,0.724,1,207333,-5.642,0.435,1,31099528,Ariana Grande - thank u next (audio)
spotify:track:00bWqt93aqLXqKtzZoq7Jw,MOOO!,[Doja Cat],70,0.407,0.111,89.011,0.233,0.461,0,4,0.878,7,286517,-10.941,0.547,1,30767967,"Doja Cat - ""Mooo!"" (Official Video)"
spotify:track:7dV2UrZQ58Mn18u0V19S3Y,Torna a casa,[Måneskin],79,0.642,0.131,155.984,0.0651,0.443,0,4,0.568,1,230540,-3.189,0.46,0,30182077,Måneskin - Torna a casa
spotify:track:0UyljEbX9dqI1K0sqdv6B6,SLOW DANCING IN THE DARK,[Joji],83,0.479,0.191,88.964,0.0261,0.544,0.00598,4,0.515,3,209274,-7.458,0.284,1,30075535,Joji - SLOW DANCING IN THE DARK
spotify:track:7wBJfHzpfI3032CSD7CE2m,STARGAZING,[Travis Scott],88,0.789,0.189,150.007,0.044,0.00947,4.05E-06,4,0.487,8,270715,-3.69,0.0564,1,29687600,Travis Scott - STARGAZING (Audio)
spotify:track:4fMjqKYYsvtT6Fvca8lGFl,Sua Mãe Vai Me Amar,[Turma do Pagode],75,0.816,0.808,163.941,0.0374,0.4,0,4,0.571,8,183759,-6.011,0.942,0,29243029,Turma do Pagode - Sua Mãe Vai Me Amar
spotify:track:14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,[Flipp Dinero],88,0.743,0.183,150.024,0.0851,0.107,0,4,0.792,7,195637,-2.806,0.742,1,29211980,"Flipp Dinero ""Leave Me Alone"" (WSHH Exclusive - Official Music Video)"
spotify:track:0l8vhDaEztxLCQsFOAX64d,Pablo,"[Rvssian, Sfera Ebbasta]",75,0.663,0.115,140.016,0.0433,0.071,0,4,0.813,6,165942,-7.84,0.343,0,28920091,Rvssian x Sfera Ebbasta - Pablo
spotify:track:5UtiebKGhsSce9gX1qCqic,BONNIE & CLYDE,"[Loredana, Mozzik]",81,0.62,0.085,169.985,0.266,0.11,1.61E-05,4,0.792,8,175907,-4.832,0.637,0,28520805,Loredana feat. Mozzik 🔫 BONNIE & CLYDE 🔫 prod. by Miksu & Macloud
spotify:track:4zRZAmBQP8vhNPf9i9opXt,8 Letters,[Why Don't We],83,0.478,0.0928,88.979,0.031,0.649,0,4,0.607,1,190027,-5.702,0.255,0,28263216,8 Letters - Why Don't We (Official Music Video)
spotify:track:6o8ogTrSX8H0F66Pdz3Tsc,Baby Girl (feat. Lalo Ebratt),"[Mario Bautista, Lalo Ebratt]",79,0.705,0.202,103.009,0.199,0.0275,0.000138,4,0.804,1,218470,-5.272,0.45,1,28166452,Mario Bautista - Baby Girl ft. Lalo Ebratt
spotify:track:2EK48RuuE8HHMDzD2rEDqL,Siren,[SUNMI],74,0.905,0.0592,122.012,0.0369,0.0142,0,4,0.61,9,199134,-3.686,0.521,0,27229378,(MV) SUNMI(선미) _ Siren(사이렌)
spotify:track:2NUIWpL6IsYGkwfSN7basS,Ma 6t a craqué (feat. Ninho),"[Kpoint, Ninho]",76,0.684,0.137,89.999,0.197,0.473,1.14E-06,3,0.816,11,197597,-8.478,0.815,0,26943525,Kpoint feat. Ninho - Ma 6t a craqué (Clip officiel)
spotify:track:4CH66Rxcjcj3VBHwmIBj4T,BAD,[XXXTENTACION],79,0.493,0.154,143.97,0.0729,0.0617,0.0328,4,0.772,5,94663,-3.41,0.385,0,26624823,XXXTENTACION - BAD! (Audio)
spotify:track:1X4l4i472kW5ofFP8Xo0x0,Sana,[I Belong to the Zoo],78,0.373,0.226,126.887,0.029,0.701,0,4,0.66,7,277099,-7.874,0.348,1,26200987,I Belong to the Zoo - Sana (Lyric Video)
spotify:track:1Lq5ApqhIWUXzlryFX2K6J,Davide (feat. Coez),"[Gemitaiz, Coez]",74,0.63,0.207,126.006,0.0763,0.136,4.86E-06,4,0.797,5,206212,-7.601,0.761,1,26172126,"GEMITAIZ - ""Davide"" feat. COEZ - (Prod. Frenetik & Orang3)"
spotify:track:1KFN3kB4hc6r7ILpifFsqf,Veneno,[Anitta],68,0.768,0.067,89.917,0.107,0.046,3.39E-06,4,0.792,4,158005,-5.074,0.295,0,26156402,Anitta - Veneno (Official Music Video)
spotify:track:2QmsKag0YaqhAbpR9Nwmpn,Epa Wei,[Danny Ocean],83,0.82,0.091,107.833,0.155,0.233,0,4,0.688,6,208254,-4.715,0.804,0,26064697,Danny Ocean - Epa Wei (Official Music Video)
spotify:track:3f2b204xj4jZdoHjo9wj0W,Poesia senza veli,[Ultimo],74,0.519,0.222,81.991,0.125,0.752,0,4,0.739,8,218167,-7.461,0.255,0,25815867,ULTIMO - POESIA SENZA VELI
spotify:track:2hygc41DOo6dGocHEk6Jx1,Nero Bali,"[Elodie, Michele Bravi, Gue Pequeno]",71,0.836,0.286,116.045,0.0362,0.017,0,4,0.638,6,183773,-5.756,0.629,0,25792808,Elodie Michele Bravi Guè Pequeno - Nero Bali
spotify:track:2w5wtWq30yTkNSG9YjMFvW,Pianeti,[Ultimo],72,0.488,0.372,80.112,0.196,0.281,0,4,0.55,8,224000,-9.425,0.108,1,25712869,ULTIMO - PIANETI
spotify:track:2Qe5XpRwGHFmMkZim0gRye,Rollercoaster,[Emis Killa],73,0.862,0.06,104.056,0.162,0.0659,0.000235,4,0.766,11,207692,-4.191,0.779,1,25559141,Emis Killa - Rollercoaster
spotify:track:47LqR8uKRA8WcZcSXkdAbz,Morirò da Re,[Måneskin],71,0.879,0.0362,193.998,0.153,0.122,0,4,0.617,10,157758,-2.597,0.926,1,25459834,Måneskin - Morirò da Re
spotify:track:0VNlBq4JKqvlIlveSwC4WJ,Mercedes,[Eno],76,0.782,0.104,77.511,0.258,0.381,0,4,0.775,6,208000,-6.435,0.802,1,25283324,ENO - MERCEDES (Official Video)
spotify:track:0qFHLde09T8wwoxQOhGtJQ,Solteiro Nunca Está Só,"[MC Kekel, Dani Russo, DJ RD]",73,0.545,0.114,129.907,0.0753,0.0151,0,4,0.839,10,147692,-3.718,0.545,1,25144586,MC Kekel e Dani Russo - Solteiro Nunca Está Só (kondzilla.com)
spotify:track:06cUybZMETs4i3yQO1f7p3,Weak,[Khel Pangilinan],73,0.373,0.156,127.064,0.0618,0.179,0,4,0.71,5,211200,-10.611,0.141,0,24988525,Weak - SWV (Khel Pangilinan)
spotify:track:3xgDQRexKiyS4Eq3oAvLaD,Disk Me,[Pabllo Vittar],77,0.61,0.124,140.014,0.0447,0.141,0,4,0.761,1,173137,-5.856,0.29,1,24689362,Pabllo Vittar - Disk Me (Official Music Video) ☎️✨
spotify:track:44IIAzBwV82xskUzJSvXNe,Dracukeo,[Kidd Keo],73,0.628,0.0843,130.076,0.185,0.279,0,4,0.871,1,156003,-5.596,0.281,1,24439336,KIDD KEO - Dracukeo
spotify:track:2dmGj5Nf01FcR6N4HPzAbL,Saudade Nível Hard,[Yasmin Santos],81,0.811,0.33,167.922,0.127,0.0437,0,4,0.509,6,181847,-5.604,0.716,0,24293486,Yasmin Santos - Saudade Nível Hard
spotify:track:5f9808hpiCpuNyqqdXmpF2,Buwan,[juan karlos],80,0.381,0.0902,126.008,0.04,0.447,0.000171,4,0.631,7,343446,-11.808,0.36,1,23938432,juan karlos - Buwan
spotify:track:196cSZjrDdgaJILT3cpfYl,Woah,"[Sofiane, Vald, Mac Tyer, Soolking, Kalash Criminel, Sadek, Heuss L'enfoiré]",69,0.777,0.647,124.001,0.386,0.211,0,4,0.935,7,250595,-4.748,0.553,1,23836487,93 Empire - Woah (Sofiane Vald Soolking Sadek Mac Tyer Heuss L’enfoiré Kalash Criminel)
spotify:track:1ArLnG0bHaHPXqf08sEKM0,Consequences - orchestra,[Camila Cabello],83,0.289,0.148,104.851,0.0348,0.645,0,3,0.547,0,181913,-8.131,0.213,1,23777311,Camila Cabello - Consequences (orchestra)
spotify:track:6ZOsBNvsw48kvmUFDet8tK,La stessa,[Alessandra Amoroso],59,0.731,0.129,101.163,0.102,0.478,0,4,0.485,4,226213,-3.403,0.409,1,23709292,Alessandra Amoroso - La stessa
spotify:track:63SevszngYpZOwf63o61K4,Nevermind,[Dennis Lloyd],87,0.691,0.418,99.976,0.196,0.156,9.78E-06,4,0.592,3,156600,-8.354,0.0796,1,23676752,Dennis Lloyd - Nevermind (Official Video)
spotify:track:3WUEs51GpcvlgU7lehLgLh,Kathang Isip,[Ben&Ben],77,0.314,0.152,126.921,0.0301,0.776,4.76E-06,4,0.491,10,318814,-8.58,0.295,1,23534739,Ben&Ben - Kathang Isip (Official Music Video)
spotify:track:4txQPJDlvU72lC6EMhT7m9,Qué Tienes Tú,"[Dvicio, Jesús Reik, Mau y Ricky]",77,0.836,0.166,91.984,0.0592,0.0811,4.21E-06,4,0.744,2,212348,-3.267,0.524,1,23466979,DVICIO - Qué tienes tú ft Jesús / REIK & Mau y Ricky
spotify:track:0qKxqVcFCMmrjjvIgjjEE6,PIENSO EN TU MIRÁ - Cap.3: Celos,[ROSALÍA],74,0.685,0.0922,164.555,0.0849,0.0931,0.0257,3,0.657,8,193138,-5.735,0.407,1,22892438,ROSALÍA - PIENSO EN TU MIRÁ (Cap.3: Celos)
spotify:track:6FqNHDHEsUTKqVWXBkMd9y,Train de vie,[Koba LaD],70,0.641,0.137,146.139,0.124,0.216,0,4,0.742,0,214520,-5.585,0.418,0,21529432,Koba LaD - Train de vie
spotify:track:695AOnYHYnvHIMaTNKjkA5,Felicità puttana,[Thegiornalisti],60,0.856,0.305,93.975,0.127,0.00763,1.89E-05,4,0.692,0,219807,-4.816,0.686,1,21428803,Thegiornalisti - Felicità puttana
spotify:track:4xc6RrWzEOdprPqYn9Cyen,Só Você,"[Dennis DJ, MC G15]",82,0.751,0.112,129.935,0.117,0.447,0,4,0.834,11,161444,-0.787,0.697,1,20703951,Só Você (Só Preciso de Você) - Dennis DJ e Mc G15
spotify:track:6DMXPshekQJR7uOMj0103y,Butterflies,"[AJ Tracey, Not3s]",73,0.685,0.115,103.949,0.125,0.259,2.92E-06,4,0.761,5,224000,-9.796,0.596,0,20658328,AJ Tracey - Butterflies (ft. Not3s)
spotify:track:7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,[Queen],79,0.396,0.268,142.913,0.05,0.254,0,4,0.397,3,354320,-9.91,0.227,1,20531279,Queen - Bohemian Rhapsody (High Definition)
spotify:track:1fLhGF1JfGQYj6EZLndD86,Baby (feat. Marina and The Diamonds & Luis Fonsi),"[Clean Bandit, Marina and the Diamonds, Luis Fonsi]",79,0.74,0.0994,116.946,0.04,0.356,1.05E-05,4,0.755,0,205440,-5.354,0.33,0,20523537,Clean Bandit - Baby feat. Marina & Luis Fonsi (Official Video)
spotify:track:4Bj3usjRTckEJARO0dLbDf,Kokain,"[Bonez MC, RAF Camora, Gzuz]",80,0.677,0.543,170.117,0.363,0.231,0,4,0.615,5,209232,-7.906,0.608,0,20516924,BONEZ MC & RAF CAMORA feat. GZUZ - KOKAIN (prod. by The Cratez & RAF Camora)
spotify:track:6Y4h3C3S6J1l3mlH4IgcZk,Vroom vroom,[Soolking],67,0.872,0.197,99.968,0.0692,0.265,0,4,0.794,2,177493,-4.285,0.524,1,19837773,Soolking - Vroom Vroom (Clip Officiel) Prod by Diias
spotify:track:5ReZ4aO1vRnzhxINvPiGJD,Cada um na Sua - Ao Vivo,[Fernando & Sorocaba],76,0.812,0.985,143.072,0.0649,0.679,0,4,0.612,1,221499,-3.031,0.624,1,19790487,Fernando & Sorocaba - Cada um na Sua (Ao Vivo)
spotify:track:4LaetMVulXier6VgeK6LtM,Taga,[Hornet La Frappe],71,0.671,0.133,137.985,0.105,0.395,0,4,0.852,7,203467,-5.994,0.476,0,19788004,Hornet La Frappe - Taga (Clip officiel)
spotify:track:0E5S49GCejjIo9Bjmo5Q4z,Sem Sal - Ao Vivo,[Marília Mendonça],73,0.844,0.935,139.385,0.124,0.112,0,4,0.559,0,162751,-3.685,0.823,1,19682055,Marília Mendonça - SEM SAL  (TODOS OS CANTOS)
spotify:track:3EPXxR3ImUwfayaurPi3cm,Be Alright,[Dean Lewis],94,0.586,0.0813,126.684,0.0362,0.697,0,4,0.553,11,196373,-6.319,0.443,1,19587702,Dean Lewis - Be Alright (Official Audio)
spotify:track:3DGar7krWlmrXRFHBcQF6z,Whenever (feat. Conor Maynard),"[Kris Kross Amsterdam, The Boy Next Door, Conor Maynard]",85,0.765,0.231,109.989,0.0621,0.151,0,4,0.734,7,163636,-5.562,0.518,1,19537263,Kris Kross Amsterdam x The Boy Next Door - Whenever (feat. Conor Maynard) (Official Music Video)
spotify:track:42Xesu4U4nM3CCjMk5X3kM,Sur le drapeau,"[Suprême NTM, Sofiane]",73,0.902,0.318,144.038,0.287,0.189,0,4,0.763,6,199000,-5.759,0.625,0,19442321,93 Empire – Sur le Drapeau (Suprême NTM x Sofiane)
spotify:track:5psDugCQ2V8uayDeSuTvdD,"Immer wenn wir uns sehn (""Das schönste Mädchen der Welt"", Soundtrack)","[LEA, Cyril]",75,0.779,0.16,169.796,0.26,0.397,0,4,0.582,1,185013,-4.797,0.468,0,19178955,"LEA Cyril - Immer wenn wir uns sehn (""Das schönste Mädchen der Welt"" Soundtrack)"
spotify:track:0oZyouBDStcJEUbTmSfys2,Facetime,[Dardan],80,0.682,0.113,102.004,0.173,0.319,0,4,0.701,4,192947,-6.873,0.446,0,19081081,DARDAN - FACETIME prod. Menju
spotify:track:4HIv1dRF270YMyfvuxnF0d,Risiko,"[Bonez MC, RAF Camora]",77,0.737,0.159,117.027,0.0931,0.155,0.407,4,0.772,5,223381,-7.211,0.229,1,19062750,BONEZ MC & RAF CAMORA - RISIKO  (prod. by X-Plosive & The Cratez )
spotify:track:3fLqmaO4vvZpFZSZy52VMp,Deixa (feat. Ana Gabriela),"[Lagum, Ana Gabriela]",77,0.326,0.193,81.457,0.0631,0.821,0,4,0.498,0,176025,-8.223,0.323,1,18925467,Lagum - Deixa (Letra)  ft. Ana Gabriela
spotify:track:2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,[Lady Gaga],86,0.502,0.764,129.976,0.0409,0.299,0,4,0.553,0,210200,-5.972,0.296,1,18531621,Always Remember Us This Way
spotify:track:4iZC3zbvagtT4UbvuwH7fQ,Mia Khalifa,[iLOVEFRiDAY],71,0.517,0.315,145.026,0.113,0.23,0,4,0.817,1,177188,-9.613,0.541,1,18431023,iLOVEFRiDAY - Mia Khalifa (TIK TOK ANTHEM) (HIT OR MISS)
spotify:track:5ZUbSBnGDbmBGcH2l1575M,Un domani (feat. Mr.Rain),"[Annalisa, Mr.Rain]",72,0.832,0.118,135.007,0.0906,0.226,0,4,0.745,7,223827,-5.248,0.839,1,18362295,Annalisa - Un Domani (feat Mr.Rain) (Official Video)
spotify:track:0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,[LANY],81,0.422,0.0853,74.002,0.195,0.701,1.99E-06,4,0.559,11,286928,-11.89,0.191,1,18263544,LANY - Malibu Nights (Lyrics)
spotify:track:3joo84oco9CD4dBsKNWRRW,Bien Duro,[C. Tangana],75,0.67,0.1,101.028,0.207,0.163,0.0242,4,0.845,7,182541,-5.873,0.69,1,17920302,C. Tangana - Bien Duro (Video Oficial)
spotify:track:1PahySwtcIaiG7GUnCy9tx,Tutto tua madre,[J-AX],72,0.741,0.343,128.219,0.0678,0.128,0,4,0.582,0,226000,-6.264,0.226,1,17657329,J-AX - Tutto tua madre
spotify:track:2bzitsPcImYC6DZWvvLCQi,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",[Imagine Dragons],65,0.662,0.111,90.011,0.0325,0.000479,0.00142,4,0.634,6,210933,-7.543,0.244,1,17391204,"Imagine Dragons - Zero (From the Original Motion Picture ""Ralph Breaks The Internet"")"
spotify:track:44ahv3Zj4FOJoy8gJLZF9B,Alright,[Jain],62,0.611,0.035,184.055,0.068,0.0181,6.64E-06,4,0.685,8,222493,-8.057,0.598,0,17045077,Jain - Alright (Official Video)
spotify:track:5PtFV78R0DRvzsTqk1S0Vt,La C,[Koba LaD],69,0.719,0.19,172.04,0.36,0.302,3.64E-05,4,0.767,7,183027,-6.221,0.638,0,16994356,Koba LaD - La C
spotify:track:7iQKG3ZjRF4EEhUulo514R,Drama,"[Bizzey, Boef]",71,0.751,0.125,99.964,0.0645,0.119,0.0337,4,0.883,4,176550,-4.718,0.726,1,16782793,Bizzey X Boef - Drama (prod. Yung Felix)
spotify:track:6X6SdJzxyw7GzxwP2fr9WV,All I Am,[Jess Glynne],84,0.669,0.184,122.007,0.0373,0.0445,0,4,0.74,0,218868,-5.199,0.536,1,16619750,Jess Glynne - All I Am (Official Video)
spotify:track:01IQ4aQgOf0Kkq3a273hmO,Funky Friday,"[Dave, Fredo]",82,0.535,0.107,125.066,0.196,0.0783,0,4,0.975,1,182741,-7.227,0.671,1,16335889,Dave - Funky Friday (ft. Fredo)
spotify:track:0v3BMLcwUmAwyqJaf5997o,Just Got Paid,"[Sigala, Ella Eyre, Meghan Trainor, French Montana]",82,0.922,0.146,120.033,0.0975,0.0348,0,4,0.732,6,218250,-1.829,0.589,0,15943261,Sigala Ella Eyre Meghan Trainor - Just Got Paid (Lyric Video) ft. French Montana
spotify:track:7rLegaz7zKB6EtDNzcslKE,Medley da Gaiola - Dennis DJ Remix,"[MC Kevin o Chris, Dennis DJ]",81,0.757,0.0779,140.038,0.236,0.702,0,4,0.897,4,240000,-5.243,0.613,0,15904947,Medley da Gaiola - Dennis DJ & MC Kevin o Chris | FitDance TV (Coreografia) Dance Video
spotify:track:1l9G7M8gNyQsgOGWZGoQsT,Look What I Found,[Lady Gaga],78,0.493,0.133,97.012,0.0417,0.456,0.000463,4,0.849,1,175240,-4.1,0.447,0,15744836,Lady Gaga - Look What I Found (A Star Is Born)
spotify:track:5qHirGR7M9tdm6C17DlzSY,REEL IT IN,[Aminé],87,0.342,0.193,128.981,0.0991,0.073,0,4,0.754,10,121347,-8.677,0.423,0,15529365,Aminé - REEL IT IN
spotify:track:2JVbZEpewmqNlSzmXJTx2E,Favela,"[Alok, Ina Wroldsen]",80,0.812,0.0264,103.023,0.0598,0.0125,0.00233,4,0.777,2,185105,-3.206,0.283,0,15395985,Ina Wroldsen Alok - Favela (Lyric Video)
spotify:track:0dbTQYW3Ad1FTzIA9t90E8,Mona Lisa (feat. Kendrick Lamar),"[Lil Wayne, Kendrick Lamar]",88,0.694,0.109,122.078,0.169,0.371,0,4,0.855,2,324189,-4.393,0.49,1,15380599,Mona Lisa
spotify:track:1UQKfmCH2wxVXTAVMUXiEj,La loi de Murphy,[Angèle],67,0.734,0.144,191.141,0.471,0.142,4.41E-05,4,0.354,2,195173,-8.452,0.259,0,15316435,Angèle -  La Loi de Murphy (CLIP OFFICIEL)
spotify:track:4kuexchmxuc5NXmokfo1WH,Verleden Tijd,"[Frenna, Lil' Kleine]",81,0.661,0.114,104.884,0.0916,0.131,5.45E-06,4,0.771,10,195469,-6.718,0.183,1,15110072,Frenna & Lil Kleine - Verleden Tijd (prod. Project Money)
spotify:track:06O3hxudc6V0BOuoCFSy71,Tout oublier,"[Angèle, Roméo Elvis]",75,0.542,0.247,105.005,0.197,0.493,2.75E-06,4,0.692,11,202120,-7.9,0.285,0,15062494,Angèle feat. Roméo Elvis - Tout Oublier (CLIP OFFICIEL)
spotify:track:7zPr2eaVerEShHQ36BHQTD,Solo Te E Me (feat. Giulia Jean),"[GionnyScandal, Giulia Jean]",71,0.669,0.0849,159.79,0.0501,0.0968,0,4,0.484,4,204187,-5.77,0.273,0,14789978,GionnyScandal - Solo Te E Me ft. Giulia Jean
spotify:track:2eNSyVH3sNPiAj9WpRYK73,Dior 2001,[RIN],71,0.699,0.123,76.854,0.143,0.0117,0.093,4,0.43,1,192941,-5.892,0.473,1,14441829,RIN - Dior 2001 (prod. Alexis Troy)
spotify:track:7q8cy4uoA2itYATsKeXhcq,Multi Millionaire (feat. Lil Uzi Vert),"[Lil Pump, Lil Uzi Vert]",77,0.82,0.168,146.01,0.0983,0.023,0,4,0.855,1,170959,-3.813,0.721,1,14239000,"Lil Pump - ""Multi Millionaire"" ft. Lil Uzi Vert (Official Audio)"
spotify:track:4L0Iwsk1s8cbdBcEgdm8K5,Feu de bois,[Damso],72,0.633,0.092,138.097,0.0734,0.256,1.31E-06,4,0.789,2,183307,-6.269,0.262,1,14137616,Damso_ Feu De Bois
spotify:track:4Yr7z1MFiI2D3QnldF107i,PERDONAMI,[Salmo],60,0.745,0.0877,76.592,0.272,0.0699,0,4,0.704,6,134413,-4.722,0.606,1,13973610,Salmo - Perdonami (Prod. tha Supreme)
spotify:track:22sESxzbY1O1E19xjOTaYf,Me Voy,[Rombai],72,0.752,0.145,192.443,0.2,0.214,0,4,0.531,9,177787,-3.33,0.884,0,13918845,Rombai - Me Voy (Official Video)
spotify:track:7GbAp0HKPQW7WnFJAzMoRk,Thru These Tears,[LANY],79,0.517,0.149,119.945,0.0391,0.154,0,4,0.711,11,204516,-7.695,0.294,1,13853461,LANY - Thru These Tears (lyric video)
spotify:track:5zhnwbZWsbfJFNcrdO3LYB,Não perco meu tempo,[Anitta],63,0.638,0.0695,104.947,0.068,0.0203,1.88E-06,4,0.867,8,176187,-5.448,0.7,0,13651717,Anitta - Não Perco Meu Tempo (Official Music Video)
