song_id,song_title,artist,popularity,total_no_streams,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode
spotify:track:0hy1SOTEn9ifXTzOwnCwEr,All Eyes on You (feat. Chris Brown & Nicki Minaj),"['Meek Mill', 'Chris Brown', 'Nicki Minaj']",70.00,"80,240,921.00",0.66,0.12,77.52,0.20,0.02,0.00,4.00,0.59,11.00,"223,973.00",-5.29,0.25,0.00
spotify:track:5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),"['Alan Walker', 'Noah Cyrus', 'Digital Farm Animals', 'Juliander']",79.00,"167,614,925.00",0.68,0.36,97.98,0.06,0.30,0.00,4.00,0.66,1.00,"199,111.00",-4.41,0.66,1.00
spotify:track:0XySogm94T51XF5F2jumXm,All Girls Are The Same,['Juice WRLD'],64.00,"208,846,623.00",0.53,0.09,161.99,0.31,0.08,0.00,4.00,0.67,0.00,"165,820.00",-7.23,0.20,1.00
spotify:track:6X6SdJzxyw7GzxwP2fr9WV,All I Am,['Jess Glynne'],76.00,"33,378,822.00",0.67,0.18,122.01,0.04,0.04,0.00,4.00,0.74,0.00,"218,868.00",-5.20,0.54,1.00
spotify:track:0NWqNXBJTpXbkI5rPWNy3p,All I Know,"['The Weeknd', 'Future']",64.00,"16,780,138.00",0.42,0.10,120.01,0.07,0.42,0.00,4.00,0.47,8.00,"321,027.00",-10.61,0.18,0.00
spotify:track:6vBgJ1SLmpB4VMcEVy1ovL,All I Need,"['Joakim Lundell', 'Arrhult']",14.00,"3,112,192.00",0.83,0.11,94.99,0.35,0.49,0.00,4.00,0.70,1.00,"184,000.00",-4.87,0.47,1.00
spotify:track:0BiGd2FNDQ0eh79ZHfp6tS,All I Wanna Do,['Martin Jensen'],57.00,"22,516,694.00",0.79,0.07,112.07,0.06,0.15,0.00,4.00,0.73,1.00,"194,360.00",-3.99,0.52,1.00
spotify:track:0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,['Mariah Carey'],82.00,"376,669,172.00",0.63,0.07,150.28,0.04,0.16,0.00,4.00,0.34,7.00,"241,107.00",-7.46,0.35,1.00
spotify:track:1FRqLI971CD1QedTiJeL3c,All I Want for Christmas Is You,['Michael Bublé'],64.00,"20,150,342.00",0.47,0.10,141.80,0.03,0.42,0.00,4.00,0.50,8.00,"171,827.00",-8.08,0.14,0.00
spotify:track:5KdPyhcsQ5PvkvPBq6lLti,All I Want For Christmas Is You - Original Version,['Mariah Carey'],15.00,"22,024,135.00",0.61,0.07,150.26,0.04,0.17,0.00,4.00,0.34,7.00,"240,559.00",-7.45,0.32,1.00
spotify:track:4kP50JQmyFrl9pLSmnFPZr,All In It,['Justin Bieber'],54.00,"13,163,714.00",0.71,0.23,136.25,0.10,0.50,0.00,5.00,0.36,5.00,"231,413.00",-7.55,0.51,0.00
spotify:track:7nD9nN3jord9wWcfW3Gkcm,All In My Head (Flex) (feat. Fetty Wap),"['Fifth Harmony', 'Fetty Wap']",68.00,"165,607,826.00",0.79,0.05,95.04,0.05,0.02,0.00,4.00,0.69,0.00,"210,573.00",-5.19,0.76,0.00
spotify:track:4kNvYhyl8R6m1vykVkcuBu,All Me,"['Drake', '2 Chainz', 'Big Sean']",68.00,"5,625,955.00",0.52,0.25,122.01,0.40,0.07,0.00,4.00,0.67,1.00,"270,867.00",-6.98,0.42,1.00
spotify:track:3qnoOm4fwZPBS116f5hpgF,All Mine,['Kanye West'],48.00,"121,282,862.00",0.31,0.09,122.10,0.34,0.13,0.00,4.00,0.93,11.00,"145,507.00",-6.56,0.27,0.00
spotify:track:4paAidoE8VAemwU4jgCc6l,all my friends,['21 Savage'],81.00,"19,026,035.00",0.62,0.12,130.09,0.04,0.17,0.00,4.00,0.71,0.00,"211,785.00",-4.51,0.21,1.00
spotify:track:6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),"['Snakehips', 'Tinashe', 'Chance the Rapper']",73.00,"189,493,855.00",0.52,0.11,95.06,0.13,0.12,0.00,4.00,0.69,0.00,"229,747.00",-5.85,0.18,1.00
spotify:track:1839RWzPRZCVgvamu4sHSN,All My Love (feat. Conor Maynard),"['Cash Cash', 'Conor Maynard']",66.00,"24,963,585.00",0.87,0.07,134.96,0.09,0.15,0.00,4.00,0.59,11.00,"191,331.00",-3.35,0.30,0.00
spotify:track:1yNyoWWWikbLhwIGWjZuDW,All Night,"['The Vamps', 'Matoma']",15.00,"232,116,251.00",0.78,0.33,144.95,0.04,0.00,0.00,4.00,0.56,8.00,"197,793.00",-6.43,0.46,1.00
spotify:track:5mAxA6Q1SIym6dPNiFLUyd,All Night,"['Steve Aoki', 'Lauren Jauregui']",58.00,"7,014,586.00",0.87,0.92,89.99,0.05,0.07,0.00,4.00,0.55,6.00,"205,333.00",-2.60,0.33,0.00
spotify:track:60xaS8mYBKUW4VQQ666N0T,All Night (feat. Knox Fortune),"['Chance the Rapper', 'Knox Fortune']",69.00,"25,650,414.00",0.78,0.15,111.92,0.20,0.04,0.00,4.00,0.70,2.00,"141,542.00",-5.73,0.39,1.00
spotify:track:3U4isOIWM3VvDubwSI3y7a,All of Me,['John Legend'],83.00,"552,803,997.00",0.26,0.13,119.93,0.03,0.92,0.00,4.00,0.42,8.00,"269,560.00",-7.06,0.33,1.00
spotify:track:1mzGywacjpeik00PVLBPpF,All of Me (Tiësto's Birthday Treatment Remix) - Radio Edit,"['John Legend', 'Jason Agel', 'Tiësto']",62.00,"48,470,287.00",0.72,0.07,127.99,0.03,0.00,0.00,4.00,0.61,5.00,"251,613.00",-6.25,0.18,0.00
spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"['Kendrick Lamar', 'SZA']",83.00,"503,976,206.00",0.63,0.09,96.92,0.06,0.06,0.00,4.00,0.70,8.00,"232,187.00",-4.95,0.55,1.00
spotify:track:61QSuw5VlC0LTS8WMO356g,All The Way Up,"['Fat Joe', 'Remy Ma', 'French Montana', 'InfaRed']",67.00,"49,919,357.00",0.72,0.82,117.14,0.39,0.06,0.00,5.00,0.54,10.00,"191,942.00",-6.44,0.39,0.00
spotify:track:4XLu3tTSZiPFVC9mmuR6Zp,All These Years,['Camila Cabello'],72.00,"5,700,595.00",0.44,0.11,94.85,0.12,0.61,0.00,4.00,0.73,1.00,"164,373.00",-7.41,0.48,0.00
spotify:track:0SuLAslEMFZAXf0SwY7syi,All Time Low,['Jon Bellion'],73.00,"175,004,521.00",0.57,0.09,89.78,0.17,0.05,0.00,4.00,0.58,0.00,"217,603.00",-4.26,0.50,1.00
spotify:track:2rizacJSyD9S1IQUxUxnsK,All We Know,"['The Chainsmokers', 'Phoebe Ryan']",70.00,"304,460,579.00",0.59,0.12,90.00,0.03,0.10,0.00,4.00,0.66,0.00,"194,080.00",-8.82,0.30,1.00
spotify:track:3xMSaDC9TU6AQJIsxQB7MK,All You Need Is Love - Remastered,['The Beatles'],13.00,"2,128,477.00",0.48,0.16,103.44,0.03,0.35,0.00,4.00,0.40,7.00,"230,387.00",-7.77,0.65,1.00
spotify:track:3sPM57pMiIJnrB8K0Pds9G,All Your Fault,"['Big Sean', 'Kanye West']",46.00,"3,487,330.00",0.74,0.23,100.01,0.25,0.33,0.00,4.00,0.81,5.00,"224,387.00",-4.41,0.50,0.00
spotify:track:2UMZjhZWNxZezcZiZvyvsZ,Aloha,"['Møme', 'Merryn Jeann']",9.00,"48,215,655.00",0.73,0.12,100.39,0.20,0.22,0.00,4.00,0.55,10.00,"218,400.00",-5.90,0.40,0.00
spotify:track:3ujORpm8Hf7QWEtfqSAZL8,Alone,['Alan Walker'],14.00,"137,666,887.00",0.92,0.12,97.01,0.05,0.20,0.00,4.00,0.67,10.00,"161,145.00",-3.24,0.17,1.00
spotify:track:12mGwph2YzDIlChtq3EdXP,Alone,['Marshmello'],81.00,"6,169,746.00",0.95,0.11,142.01,0.04,0.02,0.02,4.00,0.64,2.00,"273,803.00",-3.74,0.40,1.00
spotify:track:2oe6dDthgthqUkfL3czpEd,"ALONE, PART 3",['XXXTENTACION'],72.00,"10,984,028.00",0.26,0.10,127.08,0.03,0.88,0.01,4.00,0.61,0.00,"109,986.00",-12.76,0.16,1.00
spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,Alright,['Kendrick Lamar'],70.00,"5,500,328.00",0.77,0.08,110.03,0.24,0.07,0.00,4.00,0.80,7.00,"219,333.00",-5.97,0.56,1.00
spotify:track:2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,['Lady Gaga'],83.00,"112,450,640.00",0.50,0.76,129.98,0.04,0.30,0.00,4.00,0.55,0.00,"210,200.00",-5.97,0.30,1.00
spotify:track:5PaqFdIb4vspKAmpCqDuzz,Am I Wrong,['Nico & Vinz'],43.00,"254,489,431.00",0.45,0.10,119.94,0.03,0.18,0.00,4.00,0.72,8.00,"249,520.00",-13.53,0.79,1.00
spotify:track:1LiN0Z98FkR1t0m8KmLcAH,Amanece,"['Anuel Aa', 'Haze']",89.00,"65,984,669.00",0.63,0.16,94.04,0.04,0.44,0.00,4.00,0.79,8.00,"190,005.00",-5.55,0.89,0.00
spotify:track:6VrBWh90BiwWmwKtvwWFcq,Ambiente,['J Balvin'],65.00,"54,204,917.00",0.73,0.64,81.01,0.10,0.14,0.00,4.00,0.79,2.00,"248,827.00",-6.25,0.79,0.00
spotify:track:1mFIiPjGUudqmMDgjH8QOO,Ambitionz,['Meek Mill'],44.00,"206,141.00",0.75,0.38,135.97,0.06,0.00,0.00,4.00,0.76,10.00,"237,720.00",-4.81,0.44,0.00
spotify:track:77mLzdHEWRB60CLlV02TV2,America,"['Logic', 'Black Thought', 'Chuck D', 'Big Lenbo', 'No I.D']",56.00,"3,352,882.00",0.89,0.12,115.01,0.12,0.13,0.00,4.00,0.84,1.00,"331,347.00",-4.18,0.60,1.00
spotify:track:7hZW3cbGT0q0xTFqvemfLl,American Dream,['MKTO'],35.00,"3,272,980.00",0.77,0.23,122.85,0.05,0.11,0.00,4.00,0.55,0.00,"225,747.00",-5.04,0.50,1.00
spotify:track:539HpTjkmnhbPn3p7mjByN,American Oxygen,['Rihanna'],9.00,"48,498,847.00",0.74,0.27,78.92,0.11,0.05,0.00,4.00,0.23,2.00,"320,161.00",-6.23,0.52,1.00
spotify:track:2HbYLDA1SigY1ilC94ieVu,American Sports,['Arctic Monkeys'],54.00,"5,238,316.00",0.87,0.13,176.69,0.05,0.00,0.00,3.00,0.37,7.00,"158,040.00",-4.29,0.59,0.00
spotify:track:2zDj4WjbNDmrRL6Z4YjjCA,Amigos Con Derechos,"['Reik', 'Maluma']",85.00,"148,128,615.00",0.81,0.07,183.97,0.06,0.05,0.00,4.00,0.69,1.00,"227,476.00",-3.32,0.63,1.00
spotify:track:4UJBJ4KqLFvAv8xJvYcRxq,Amnesia,['5 Seconds of Summer'],26.00,"39,024,525.00",0.49,0.21,101.63,0.03,0.03,0.00,4.00,0.59,2.00,"237,248.00",-5.24,0.11,1.00
spotify:track:3ITvHA9zhZZdBJsOsAUegF,Amorfoda,['Bad Bunny'],75.00,"160,614,968.00",0.46,0.08,148.13,0.07,0.98,0.00,3.00,0.73,9.00,"155,676.00",-7.53,0.20,0.00
spotify:track:5a5so8nqDGq75MI5WMbBtT,Anaconda,['Nicki Minaj'],2.00,"79,307,690.00",0.63,0.20,130.02,0.15,0.06,0.00,4.00,0.95,2.00,"260,827.00",-5.46,0.74,1.00
spotify:track:5mey7CLLuFToM2P68Qu1gF,Andas En Mi Cabeza,"['Chino & Nacho', 'Daddy Yankee']",14.00,"139,073,573.00",0.95,0.11,104.03,0.12,0.02,0.00,4.00,0.68,9.00,"247,493.00",-1.82,0.52,1.00
spotify:track:0V5zAGdvO780GT3gtdxzLt,Andromeda (feat. DRAM),"['Gorillaz', 'DRAM']",50.00,"7,936,309.00",0.47,0.59,130.08,0.05,0.00,0.03,4.00,0.79,0.00,"197,547.00",-9.02,0.26,1.00
spotify:track:5JvTl9PGOapS3D7BIGjlSk,Angel,['The Weeknd'],5.00,"6,136,318.00",0.58,0.13,127.97,0.04,0.10,0.00,4.00,0.63,3.00,"377,347.00",-7.56,0.33,0.00
spotify:track:09KlDlkOYuC5x6hOaM7vaP,Angel,['Fifth Harmony'],1.00,"3,580,700.00",0.53,0.35,124.01,0.04,0.00,0.00,4.00,0.74,1.00,"189,440.00",-6.30,0.13,0.00
spotify:track:7uolkTLavH97itenLjNmx9,Animals,['Maroon 5'],3.00,"234,997,613.00",0.74,0.48,189.88,0.05,0.00,0.00,4.00,0.46,4.00,"231,013.00",-6.43,0.34,0.00
spotify:track:766RKRQ1ZJjmdBQ9y54HKj,Animals - Original Mix,['Martin Garrix'],5.00,"5,478,432.00",0.87,0.38,128.01,0.04,0.00,0.70,4.00,0.67,1.00,"304,240.00",-6.38,0.04,1.00
spotify:track:5fHmnwcuWXBj2sHJZd4NGx,Animals - Radio Edit,['Martin Garrix'],3.00,"12,303,018.00",0.91,0.07,128.02,0.04,0.00,0.45,4.00,0.59,1.00,"176,118.00",-5.35,0.04,1.00
spotify:track:0zCfmceT1YvtZXGbR6Roht,"Another Day Of Sun - From ""La La Land"" Soundtrack",['La La Land Cast'],13.00,"8,919,790.00",0.75,0.65,125.80,0.06,0.02,0.00,4.00,0.58,8.00,"228,173.00",-6.69,0.79,1.00
spotify:track:5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,['Queen'],83.00,"119,008,110.00",0.53,0.16,109.97,0.16,0.11,0.31,4.00,0.93,5.00,"214,653.00",-6.47,0.75,0.00
spotify:track:1u6LOWtdWA2wwa3CryIBsS,Another You,"['Armin van Buuren', 'Mr. Probz']",56.00,"32,666,152.00",0.65,0.09,127.98,0.03,0.01,0.00,4.00,0.59,6.00,"192,307.00",-5.06,0.39,0.00
spotify:track:4lRwa7PKcGIuJMwtPIYKdy,Anpanman,['BTS'],69.00,"9,944,719.00",0.88,0.29,99.00,0.09,0.02,0.00,4.00,0.81,1.00,"232,966.00",-2.92,0.76,0.00
spotify:track:1HagMz5nWk1HmevNCBOxF3,Answerphone (feat. Yxng Bane),"['Banx & Ranx', 'Ella Eyre', 'Yxng Bane']",71.00,"38,247,111.00",0.83,0.45,113.02,0.09,0.04,0.00,4.00,0.67,1.00,"190,921.00",-3.93,0.45,0.00
spotify:track:1wHZx0LgzFHyeIZkUydNXq,Antidote,['Travis Scott'],74.00,"102,513,126.00",0.53,0.12,131.05,0.03,0.01,0.00,4.00,0.71,1.00,"262,693.00",-5.05,0.13,1.00
spotify:track:1XJ93XskwJf7PCyIVLbNBt,Anxiety (with Selena Gomez),"['Julia Michaels', 'Selena Gomez']",79.00,"9,603,512.00",0.38,0.19,141.92,0.18,0.57,0.00,4.00,0.80,7.00,"210,147.00",-6.52,0.50,1.00
spotify:track:02yRHV9Cgk8CUS2fx9lKVC,Anyway,"['Chris Brown', 'Tayla Parx']",51.00,"1,834,680.00",0.66,0.48,124.75,0.12,0.06,0.00,4.00,0.47,7.00,"211,413.00",-7.16,0.25,1.00
spotify:track:7EI6Iki24tBHAMxtb4xQN2,Anywhere,['Rita Ora'],78.00,"214,945,458.00",0.80,0.10,106.93,0.06,0.04,0.00,4.00,0.63,11.00,"215,064.00",-3.95,0.32,0.00
spotify:track:2Ab1wPTEqulaCGoBak1gUo,Ao Vivo E A Cores,"['Matheus & Kauan', 'Anitta']",71.00,"33,546,799.00",0.53,0.15,135.03,0.04,0.01,0.00,4.00,0.67,5.00,"180,304.00",-6.17,0.42,0.00
spotify:track:0E6PsO3ymCfUh7pJQjBgkj,APESHIT,['The Carters'],71.00,"73,965,116.00",0.78,0.17,160.04,0.27,0.01,0.00,4.00,0.71,2.00,"264,853.00",-6.48,0.38,1.00
spotify:track:1HNs07uZxZniPNmniw2GTa,Apparently,['J. Cole'],69.00,"1,092,728.00",0.54,0.12,133.98,0.09,0.56,0.00,4.00,0.80,5.00,"293,040.00",-9.24,0.53,1.00
spotify:track:63LAR8TGAGvpfLLM8Z1weo,Applause,['Lady Gaga'],50.00,"34,759,282.00",0.79,0.10,139.94,0.05,0.03,0.00,4.00,0.66,7.00,"212,493.00",-4.27,0.70,0.00
spotify:track:477daPpd3DnneaHhvjM35l,Are You With Me - Radio Edit,['Lost Frequencies'],52.00,"262,634,560.00",0.57,0.13,121.03,0.03,0.47,0.00,4.00,0.78,5.00,"138,843.00",-9.88,0.41,0.00
spotify:track:4XuK9jJP3mpYBq5qf68vfF,Arigato,['Julie Bergan'],57.00,"22,240,880.00",0.55,0.53,75.70,0.06,0.00,0.00,4.00,0.40,11.00,"173,161.00",-5.62,0.32,0.00
spotify:track:5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,['Juice WRLD'],87.00,"98,744,420.00",0.67,0.11,130.03,0.31,0.19,0.00,4.00,0.74,10.00,"169,999.00",-6.70,0.85,1.00
spotify:track:2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),"['XXXTENTACION', 'Lil Pump', 'Swae Lee', 'Maluma']",91.00,"234,885,127.00",0.72,0.13,104.97,0.04,0.03,0.00,4.00,0.70,9.00,"198,903.00",-5.45,0.29,0.00
spotify:track:1PzKBUHhyD035EQM9GNMfV,Army,['Ellie Goulding'],54.00,"1,486,833.00",0.64,0.14,173.86,0.09,0.09,0.00,4.00,0.43,11.00,"237,408.00",-7.38,0.22,1.00
spotify:track:0chdEzeIcgfNYbWJBpgvzR,Arose,['Eminem'],6.00,"4,568,268.00",0.90,0.17,75.80,0.43,0.18,0.00,4.00,0.61,4.00,"274,627.00",-6.08,0.56,0.00
spotify:track:2GPaAr882x4ZteZnxywolL,Arrows (feat. Macklemore & Ryan Lewis),"['Fences', 'Ryan Lewis', 'Macklemore']",44.00,"3,547,251.00",0.69,0.21,130.00,0.05,0.26,0.00,4.00,0.68,7.00,"235,558.00",-3.87,0.36,1.00
spotify:track:1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,['BLACKPINK'],76.00,"3,251,815.00",0.85,0.08,125.03,0.08,0.07,0.00,4.00,0.79,8.00,"213,264.00",-2.69,0.45,1.00
spotify:track:5hmO72DpMfddRFBbVdPoEX,As You Are,['The Weeknd'],5.00,"4,256,236.00",0.33,0.27,173.66,0.05,0.15,0.01,4.00,0.35,0.00,"340,493.00",-9.84,0.06,0.00
spotify:track:4xmauQDU8n3QZ2kzfa3wTH,Ascension (feat. Vince Staples),"['Gorillaz', 'Vince Staples']",45.00,"7,387,923.00",0.91,0.15,152.19,0.15,0.59,0.00,4.00,0.68,1.00,"155,973.00",-2.57,0.52,1.00
spotify:track:6rbhaJsE4uLzpPf8WYSHDK,Asesina,"['Brytiago', 'Darell']",76.00,"114,816,809.00",0.66,0.11,94.22,0.27,0.61,0.00,4.00,0.85,10.00,"187,213.00",-5.23,0.51,0.00
spotify:track:59PYgzOiOjGDzjDT5N5oOX,Asesina - Remix,"['Brytiago', 'Daddy Yankee', 'Ozuna', 'Darell', 'Anuel Aa']",85.00,"68,250,362.00",0.69,0.41,94.19,0.23,0.59,0.00,4.00,0.83,10.00,"327,467.00",-4.25,0.52,0.00
spotify:track:2QgfDF0fQ4sskDthP8MG5w,asmr,['21 Savage'],75.00,"5,516,007.00",0.54,0.12,170.07,0.48,0.04,0.00,4.00,0.84,1.00,"171,714.00",-7.74,0.16,1.00
spotify:track:0pQr5WsobmdZHnuObT0sc2,Astronaut,"['Sido', 'Andreas Bourani']",60.00,"7,895,246.00",0.66,0.08,149.98,0.27,0.17,0.00,4.00,0.67,8.00,"238,213.00",-6.87,0.38,0.00
spotify:track:2vs5ubqg8QUbfyWZpMfvWe,Astronauts,"['Future', 'Juice WRLD']",69.00,"4,442,837.00",0.59,0.12,76.48,0.23,0.04,0.00,4.00,0.73,1.00,"169,920.00",-7.87,0.73,1.00
spotify:track:4MXhiYIRDMGAuvZc5IFTwC,ASTROTHUNDER,['Travis Scott'],74.00,"15,486,848.00",0.46,0.11,151.90,0.07,0.14,0.00,4.00,0.70,4.00,"142,969.00",-8.11,0.29,0.00
spotify:track:5DEp4UmhxN7OLnYQacWZhh,At My Best (feat. Hailee Steinfeld),"['Machine Gun Kelly', 'Hailee Steinfeld']",1.00,"40,625,315.00",0.79,0.13,169.89,0.24,0.00,0.00,4.00,0.53,5.00,"200,733.00",-6.66,0.24,1.00
spotify:track:4lVIjnlyyl3f7qqRtvzbM0,"Atlas, Rise!",['Metallica'],3.00,"2,541,591.00",0.99,0.08,95.23,0.06,0.00,0.02,4.00,0.42,4.00,"388,625.00",-3.36,0.39,0.00
spotify:track:2UciqgwVDwro0fev3MFbxJ,ATM,['J. Cole'],74.00,"41,165,875.00",0.50,0.09,81.65,0.68,0.12,0.00,4.00,0.72,8.00,"216,727.00",-7.66,0.35,1.00
spotify:track:5EKHbW7mXcAR4hCyS3YXjb,Atrasadinha - Ao Vivo,"['Felipe Araújo', 'Ferrugem']",83.00,"47,230,623.00",0.84,0.87,159.97,0.11,0.50,0.00,4.00,0.68,7.00,"172,767.00",-3.40,0.72,1.00
spotify:track:4iLqG9SeJSnt0cSPICSjxv,Attention,['Charlie Puth'],27.00,"700,064,945.00",0.63,0.08,100.04,0.04,0.10,0.00,4.00,0.77,3.00,"211,475.00",-4.43,0.78,0.00
spotify:track:6pDVjCUA3B1vg9waKutAsv,Attention,['The Weeknd'],65.00,"16,073,380.00",0.43,0.12,148.04,0.12,0.68,0.00,4.00,0.67,4.00,"197,653.00",-7.05,0.36,0.00
spotify:track:7boPPE857KEqCIHNwFkDop,Audio,"['Sia', 'Diplo', 'Labrinth', 'LSD']",47.00,"73,890,371.00",0.69,0.09,90.00,0.07,0.19,0.00,4.00,0.37,3.00,"203,400.00",-4.59,0.37,0.00
spotify:track:1AVu7Kc2MRrLfOG1RCEf07,Aura,"['Ozuna', 'Arthur Hanlon']",70.00,"4,275,939.00",0.49,0.12,107.91,0.05,0.95,0.00,4.00,0.53,7.00,"187,653.00",-5.27,0.25,1.00
spotify:track:4Kw3CztmD15X1QGDnnHmLD,Auto Pilot,['Migos'],57.00,"4,789,518.00",0.72,0.20,129.99,0.17,0.07,0.00,4.00,0.92,11.00,"287,992.00",-5.80,0.25,1.00
spotify:track:0bcEHhsuLRDm712CQHomdm,Awful Things,['Lil Peep'],4.00,"3,925,527.00",0.80,0.07,170.03,0.08,0.02,0.00,4.00,0.37,1.00,"214,427.00",-4.92,0.18,0.00
spotify:track:6stYbAJgTszHAHZMPxWWCY,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)","['IAmChino', 'Pitbull', 'Yandel', 'El Chacal']",56.00,"144,838,907.00",0.83,0.19,92.03,0.07,0.17,0.00,4.00,0.76,0.00,"252,003.00",-3.20,0.81,0.00
spotify:track:6Ges5C2IE738iJh4HyQizQ,Ay Vamos,['J Balvin'],68.00,"43,923,028.00",0.71,0.10,173.92,0.11,0.16,0.00,4.00,0.72,8.00,"226,413.00",-5.75,0.92,0.00
spotify:track:5xbrhx2tMMcN68IT3cJbhS,Ayala (Outro),['XXXTENTACION'],69.00,"3,706,781.00",0.29,0.11,83.49,0.04,0.74,0.01,4.00,0.57,9.00,"99,707.00",-14.13,0.10,0.00
spotify:track:0k6DnZMLoEUH8NGD5zh2SE,Ayo,"['Chris Brown', 'Tyga']",74.00,"111,309,831.00",0.56,0.09,98.03,0.04,0.04,0.00,4.00,0.82,6.00,"225,227.00",-5.10,0.68,1.00
spotify:track:1fLhGF1JfGQYj6EZLndD86,Baby (feat. MARINA & Luis Fonsi),"['Clean Bandit', 'MARINA', 'Luis Fonsi']",79.00,"5,252,329.00",0.74,0.10,116.95,0.04,0.36,0.00,4.00,0.76,0.00,"205,440.00",-5.35,0.33,0.00
spotify:track:5t54WbqXtMwT5yF1nQSuKz,Baby Don't Lie,['Gwen Stefani'],49.00,"13,766,372.00",0.55,0.10,99.96,0.03,0.01,0.23,4.00,0.69,10.00,"202,533.00",-5.49,0.27,0.00
spotify:track:4MrfQL4TYQXJBlZYpAHTuE,"Baby, It's Cold Outside",['Dean Martin'],63.00,"6,152,964.00",0.20,0.05,130.04,0.06,0.88,0.00,3.00,0.47,0.00,"143,733.00",-16.09,0.54,1.00
spotify:track:5Q2P43CJra0uRAogjHyJDK,"Baby, It's Cold Outside (feat. Meghan Trainor)","['Brett Eldredge', 'Meghan Trainor']",71.00,"27,835,728.00",0.57,0.27,114.00,0.04,0.74,0.00,4.00,0.58,1.00,"173,560.00",-4.78,0.68,1.00
spotify:track:1p1SbqeipOd4ezKUpxqaz6,"Baby, You Make Me Crazy",['Sam Smith'],65.00,"5,022,196.00",0.66,0.16,169.87,0.10,0.01,0.00,4.00,0.51,10.00,"207,966.00",-7.71,0.48,1.00
spotify:track:41FxRrhwqe2LvFcU3WapS1,Back Home,"['A$AP Rocky', 'Mos Def', 'Acyde', 'Yams']",52.00,"629,743.00",0.89,0.23,172.46,0.60,0.19,0.00,4.00,0.32,1.00,"278,093.00",-8.50,0.09,1.00
spotify:track:08mG3Y1vljYA6bvDt4Wqkj,Back In Black,['AC/DC'],81.00,"910,664.00",0.70,0.08,188.39,0.05,0.01,0.01,4.00,0.31,9.00,"255,493.00",-5.68,0.76,1.00
spotify:track:39liuGHPxn2sAyvO6DINor,Back On Road,"['Gucci Mane', 'Drake']",55.00,"4,797,069.00",0.67,0.14,148.02,0.32,0.33,0.00,4.00,0.83,1.00,"149,080.00",-6.98,0.75,0.00
spotify:track:5lFDtgWsjRJu8fPOAyJIAK,Back To Back,['Drake'],70.00,"111,877,007.00",0.47,0.12,174.01,0.51,0.01,0.00,4.00,0.64,8.00,"170,638.00",-3.87,0.37,0.00
spotify:track:6dlpABcXrQKRU9G00i6Zba,Back To Sleep,['Chris Brown'],65.00,"20,645,128.00",0.65,0.09,92.98,0.24,0.04,0.00,4.00,0.65,9.00,"201,253.00",-5.48,0.72,0.00
spotify:track:4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,['Selena Gomez'],83.00,"400,220,683.00",0.72,0.12,102.06,0.05,0.09,0.00,4.00,0.60,6.00,"207,905.00",-4.86,0.51,1.00
spotify:track:7F9vK8hNFMml4GtHsaXui6,Back to You (feat. Bebe Rexha & Digital Farm Animals),"['Louis Tomlinson', 'Bebe Rexha', 'Digital Farm Animals']",74.00,"271,143,305.00",0.53,0.39,75.02,0.14,0.21,0.00,4.00,0.68,5.00,"190,428.00",-4.92,0.65,0.00
spotify:track:5z9x3YY4jnP5W9earHccWu,Back Together,"['Robin Thicke', 'Nicki Minaj']",1.00,"1,534,288.00",0.78,0.10,117.90,0.07,0.10,0.00,4.00,0.74,10.00,"224,307.00",-5.32,0.81,0.00
spotify:track:0sr5LOMv4x0jmTYfe6oOvP,Back Up,"['DeJ Loaf', 'Big Sean']",59.00,"6,694,145.00",0.54,0.18,80.01,0.34,0.15,0.00,4.00,0.82,9.00,"241,267.00",-8.30,0.44,1.00
spotify:track:78W8wiUIlQ2SnWY9TVowKZ,Back Where I Belong (feat. Avicii),"['Otto Knows', 'Avicii']",58.00,"1,988,663.00",0.87,0.44,125.96,0.06,0.03,0.07,4.00,0.50,0.00,"174,203.00",-3.19,0.60,1.00
spotify:track:5pzVYgKZS2NYtcvGWfK5G2,Backpack,"['Justin Bieber', 'Lil Wayne']",0.00,"3,563,647.00",0.76,0.19,72.70,0.18,0.15,0.00,4.00,0.51,4.00,"251,480.00",-6.12,0.48,0.00
