song_id,song_title,artist,popularity,total_no_streams,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration,loudness,valence,mode
spotify:track:6eE5LWw0DpIbTOdKwDUoE8,Secrets - Radio Edit,"['Tiësto', 'KSHMR', 'Vassy']",11,36772770,0.81,0.0886,128.007,0.0441,0.00127,0.00653,4,0.662,11,216967,-4.442,0.224,0
spotify:track:5SE57ljOIUJ1ybL9U6CuBH,DNA,['BTS'],74,36732158,0.775,0.0677,129.819,0.0545,0.022,0.0,4,0.598,1,223123,-4.035,0.687,0
spotify:track:316r1KLN0bcmpr7TZcMCXT,The Sound,['The 1975'],63,36720089,0.945,0.495,120.723,0.0779,0.096,7.71e-06,4,0.643,0,248880,-4.66,0.526,1
spotify:track:0utlOiJy2weVl9WTkcEWHy,Neighbors,['J. Cole'],74,36493749,0.284,0.11,138.944,0.33,0.358,0.000487,4,0.894,11,216520,-13.002,0.413,0
spotify:track:4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,['Drake'],72,36440818,0.709,0.274,89.094,0.34,0.763,0.0,4,0.707,11,275227,-3.979,0.501,0
spotify:track:1AT4xjNarTswd0UZ5FlmKF,Motiv8,['J. Cole'],71,36361880,0.385,0.0931,149.897,0.297,0.135,0.0,4,0.869,4,133922,-7.801,0.596,1
spotify:track:5LYQSNHZxEA880URXFHg6h,Lust for Life (with The Weeknd),"['Lana Del Rey', 'The Weeknd']",7,36351082,0.676,0.358,99.979,0.0582,0.588,0.00484,4,0.499,0,264011,-8.618,0.295,0
spotify:track:2pXpURmn6zC5ZYDMms6fwa,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"['Perry Como', 'The Fontane Sisters', 'Mitchell Ayres & His Orchestra']",71,36201346,0.276,0.116,112.89,0.0599,0.76,0.0,4,0.725,7,155933,-12.25,0.717,1
spotify:track:20MuVazoNMv6xjKPnRFOxG,WAKE UP,['Travis Scott'],75,36198853,0.645,0.163,149.07,0.0963,0.192,0.0,4,0.741,11,231964,-5.116,0.488,0
spotify:track:6TIU9Ehmi6dMzZK73Ym4yj,Save Myself,['Ed Sheeran'],70,36063431,0.29,0.227,78.842,0.0448,0.85,0.0,4,0.552,10,247107,-5.617,0.481,1
spotify:track:6ZllZRW9urRfEUdmtMM3lE,Be Alright,['Ariana Grande'],1,36032142,0.457,0.127,108.836,0.0709,0.22,0.0,4,0.805,1,177293,-7.766,0.633,0
spotify:track:1sBhJGPUKrdRycgKxve70v,Hot2Touch,"['Felix Jaehn', 'Hight', 'Alex Aiono']",19,35932558,0.719,0.326,121.986,0.0421,0.000875,1.53e-05,4,0.755,1,160826,-5.316,0.813,0
spotify:track:7GqWnsKhMtEW0nzki5o0d8,Killer Queen - Remastered 2011,['Queen'],70,35925758,0.642,0.171,117.305,0.0447,0.34,0.0,4,0.568,10,179600,-6.495,0.604,1
spotify:track:2s76aKBWKShlwPC4xTtEEE,Wake Up Where You Are,['State of Sound'],59,35821119,0.674,0.0784,113.956,0.0337,0.11,0.000626,4,0.706,9,207307,-6.977,0.545,1
spotify:track:3Yw09dj3cTXsAzlLjgBfIP,Talk Up,"['Drake', 'JAY Z']",18,35637560,0.479,0.302,140.089,0.186,0.0039,5.3e-06,4,0.759,11,195813,-10.65,0.347,1
spotify:track:06FCvd7rrRcF3DdvWH5Isp,LUST.,['Kendrick Lamar'],64,35589598,0.562,0.104,94.241,0.508,0.193,0.0,4,0.678,3,307880,-9.197,0.566,0
spotify:track:23NWj2izXAJ4yL6Nah73wf,Pop Style,"['Drake', 'The Throne']",57,35436585,0.482,0.104,132.985,0.22,0.234,3.99e-06,4,0.795,11,209453,-8.995,0.0602,1
spotify:track:5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),"['Gucci Mane', 'Drake']",73,35383680,0.405,0.0707,139.976,0.225,0.119,0.000118,4,0.85,7,190312,-7.509,0.344,0
spotify:track:1N90cV79gbBgO0bOs74Y0t,Heatstroke,"['Calvin Harris', 'Young Thug', 'Pharrell Williams', 'Ariana Grande']",56,35382660,0.735,0.176,110.124,0.0495,0.362,0.0,4,0.786,0,229640,-4.502,0.747,0
spotify:track:33tNYw9oMtSkGe27NpgS64,WORKIN ME,['Quavo'],78,35229766,0.629,0.338,170.023,0.142,0.182,7.06e-06,4,0.79,8,169620,-4.055,0.267,1
spotify:track:76gUmNLXGQVOsGhfcshkFP,Madiba Riddim,['Drake'],64,35215097,0.527,0.632,105.86,0.193,0.235,0.00968,4,0.834,7,205163,-10.4,0.319,1
spotify:track:3Wf2YGdYT8xVdNsQSoRKk9,Youth (feat. Khalid),"['Shawn Mendes', 'Khalid']",22,35124661,0.589,0.197,100.003,0.0858,0.518,0.0,4,0.625,6,189973,-6.627,0.33,0
spotify:track:042x9bsUBWW2fJgJ6fUh61,Not Going Home,"['DVBBS', 'CMC$', 'Gia Koka']",42,35091361,0.733,0.237,108.992,0.152,0.0933,2.23e-05,4,0.713,6,196307,-6.431,0.502,1
spotify:track:5B03nSG8pLE48jh7kmasuL,Levels - Radio Edit,['Avicii'],43,35015389,0.887,0.294,126.041,0.0334,0.0476,0.828,4,0.579,1,201920,-5.961,0.472,0
spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,['Dean Martin'],72,34990888,0.24,0.175,134.005,0.0351,0.912,2.45e-06,4,0.452,1,117147,-14.014,0.701,1
spotify:track:4gqMQftUs22F8pOGVn5Acr,Reminding Me,"['Shawn Hook', 'Vanessa Hudgens']",3,34973439,0.55,0.106,132.858,0.0397,0.116,0.0,4,0.603,9,209933,-4.862,0.265,0
spotify:track:447yWcDPg1ddgcHBLGpJC0,Better Not (feat. Wafia),"['Louis The Child', 'Wafia']",41,34962122,0.537,0.229,113.977,0.0749,0.278,0.0,4,0.783,9,222866,-2.921,0.392,1
spotify:track:1ZemPoaj7LBj1RAQrb89EC,Blame It On Me,['Post Malone'],73,34954788,0.587,0.149,121.838,0.0421,0.135,1.07e-05,4,0.651,11,261800,-7.307,0.317,0
spotify:track:0OgGn1ofaj55l2PcihQQGV,Drew Barrymore,['Bryce Vine'],77,34911198,0.572,0.106,151.93,0.0595,0.493,0.00118,4,0.763,11,190472,-7.312,0.25,0
spotify:track:63LAR8TGAGvpfLLM8Z1weo,Applause,['Lady Gaga'],50,34759282,0.786,0.1,139.942,0.052,0.0257,0.0,4,0.664,7,212493,-4.269,0.703,0
spotify:track:37jTPJgwCCmIGMPB45jrPV,Holy Grail,"['JAY Z', 'Justin Timberlake']",0,34738571,0.539,0.249,145.075,0.0908,0.0635,8.12e-06,4,0.685,2,338413,-6.964,0.157,0
spotify:track:43Ei9NSyEjgFYXoKLISyz4,Magnets,"['Disclosure', 'Lorde']",10,34686247,0.638,0.1,92.041,0.159,0.0606,2.21e-06,4,0.703,10,199246,-7.879,0.688,0
spotify:track:5bldrrpdHrTeaWNT1Kp5xs,What Do You Mean? - Acoustic,['Justin Bieber'],16,34533589,0.358,0.104,124.934,0.044,0.794,0.0,4,0.773,8,203800,-10.634,0.756,1
spotify:track:4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. Daniel Caesar),"['H.E.R.', 'Daniel Caesar']",81,34525341,0.371,0.109,75.208,0.0405,0.795,0.0,4,0.473,4,209400,-10.219,0.413,0
spotify:track:104buTcnP2AsxqB7U1FIZ4,Heavy (feat. Kiiara),"['Linkin Park', 'Kiiara']",70,34398060,0.671,0.0604,149.982,0.0706,0.0484,0.0,4,0.59,9,169801,-6.098,0.438,1
spotify:track:1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),"['A Boogie Wit da Hoodie', '6ix9ine']",86,34319063,0.662,0.111,93.023,0.303,0.0153,0.0,4,0.581,9,189487,-5.239,0.434,1
spotify:track:7qfwcqfGOkQYtzjF4UzJHM,Shot me Down (feat. Skylar Grey) - Radio Edit,"['David Guetta', 'Skylar Grey']",59,34306850,0.772,0.115,192.118,0.0549,0.0597,0.0333,3,0.347,5,191412,-4.359,0.035,0
spotify:track:2jTujnt0y344ai1rNOywgr,KMT,"['Drake', 'Giggs']",65,34297166,0.623,0.125,119.983,0.0446,0.0143,0.0214,4,0.872,1,162638,-6.984,0.0883,1
spotify:track:5HOpkTTVcmZHnthgyxrIL8,The Fox (What Does The Fox Say?),['Ylvis'],61,34210314,0.867,0.119,128.008,0.0453,0.107,0.0,4,0.703,6,213708,-4.292,0.546,1
spotify:track:3ISw0ZbIocgoNoxu7cpTUl,Shine,['Years & Years'],9,34183256,0.732,0.102,108.003,0.0357,0.211,0.0,4,0.662,1,255507,-5.22,0.431,0
spotify:track:7KZ5MMVgBVox9ycroB2UrI,CAROUSEL,['Travis Scott'],73,33987439,0.403,0.22,95.387,0.209,0.229,0.0,5,0.428,5,180183,-5.914,0.133,0
spotify:track:5LciLoxa1gK70yIUeoHgRx,To My Love - Tainy Remix,"['Bomba Estéreo', 'Marcos Masis aka Tainy']",76,33962746,0.59,0.0851,99.996,0.0395,0.129,0.00847,4,0.764,7,251773,-4.292,0.281,1
spotify:track:0n2bvWvMwr0gbjcuTm92eW,Love,['Lana Del Rey'],9,33927954,0.352,0.11,70.429,0.0309,0.455,0.00333,3,0.322,10,278360,-10.986,0.266,1
spotify:track:7e4KQkp5ZR1gXCAalRjX6B,Nights Like This (feat. Ty Dolla $ign),"['Kehlani', 'Ty Dolla $ign']",88,33826415,0.725,0.154,146.163,0.15,0.367,0.0,4,0.61,8,201788,-5.131,0.291,1
spotify:track:0xl1w2q4VLojeXp4JfazPL,Sacrifices,"['Drake', '2 Chainz', 'Young Thug']",64,33735246,0.432,0.111,139.028,0.426,0.0463,0.0,4,0.903,8,307593,-11.885,0.555,1
spotify:track:6O8I0ffpEtyMQmMYo0bj4N,Children,['Justin Bieber'],6,33687658,0.885,0.193,127.064,0.304,0.0122,0.0,4,0.634,11,223333,-4.702,0.327,0
spotify:track:1Sl3njkhhz8nrSPZroDQ82,Complicated (feat. Kiiara),"['Dimitri Vegas & Like Mike', 'David Guetta', 'Kiiara']",68,33655309,0.819,0.159,90.004,0.0313,0.191,0.0,4,0.678,8,184248,-3.306,0.499,1
spotify:track:7wcyO1rrH3Ru4t659IjG41,Crushed Up,['Future'],81,33574051,0.597,0.152,158.043,0.23,0.0415,0.0,4,0.781,10,149949,-6.794,0.544,0
spotify:track:2Ab1wPTEqulaCGoBak1gUo,Ao Vivo E A Cores,"['Matheus & Kauan', 'Anitta']",71,33546799,0.526,0.147,135.032,0.0352,0.0131,0.0,4,0.668,5,180304,-6.174,0.42,0
spotify:track:34i4yxPrHWquuR4kjiivFO,Somebody Else,['VÉRITÉ'],66,33397090,0.593,0.209,116.995,0.0582,0.201,0.000529,4,0.674,11,233077,-6.47,0.464,0
spotify:track:6X6SdJzxyw7GzxwP2fr9WV,All I Am,['Jess Glynne'],76,33378822,0.669,0.184,122.007,0.0373,0.0445,0.0,4,0.74,0,218868,-5.199,0.536,1
spotify:track:6wJhz2jABaX2oMChhGy39Y,The A Team,['Ed Sheeran'],55,33362414,0.289,0.18,84.996,0.0367,0.669,0.0,4,0.642,9,258373,-9.918,0.407,1
spotify:track:4Uy3kNxW2kB8AEoXljEcth,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","['Nicki Minaj', 'Anuel Aa', 'Bantu']",83,33350812,0.881,0.347,112.027,0.137,0.0166,2.3e-06,5,0.766,9,174893,-5.158,0.674,0
spotify:track:70khXICDeTTxgYtw3EysKH,sweetener,['Ariana Grande'],78,33345802,0.459,0.212,119.914,0.032,0.248,0.0,4,0.721,4,208493,-6.408,0.46,1
spotify:track:2r77vqSZkOktTSgmAOoHsV,Chica Paranormal,['Paulo Londra'],74,33244935,0.596,0.0897,139.937,0.0918,0.216,0.0,4,0.84,6,221214,-4.319,0.71,0
spotify:track:17UUYZ290omPaJY4wKeyHh,Me Dijeron,['Ozuna'],76,33222600,0.841,0.291,94.021,0.0524,0.0273,0.0,4,0.8,5,170133,-2.817,0.798,0
spotify:track:4oWmroatZtMmlgc3havMrv,Writing's On The Wall,['Sam Smith'],18,33180767,0.305,0.0908,86.743,0.0289,0.747,1.9e-06,3,0.372,5,278987,-8.189,0.088,0
spotify:track:3QWjljChcOMkRDYSzF33Qr,Whippin (feat. Felix Snow),"['Kiiara', 'Felix Snow']",61,33138293,0.502,0.0916,82.53,0.0549,0.549,0.00356,4,0.87,5,160597,-7.497,0.673,0
spotify:track:5PUawWFG1oIS2NwEcyHaCr,Uma Thurman,['Fall Out Boy'],69,33056784,0.956,0.617,149.958,0.0753,0.119,0.000227,4,0.623,4,211573,-2.608,0.739,0
spotify:track:150xRZE9rtvEPdedbf3y3l,Life Is Worth Living,['Justin Bieber'],11,33042063,0.296,0.108,76.04,0.0427,0.907,0.0,4,0.558,10,234787,-9.18,0.463,1
spotify:track:5dyDkXi1bnQKSyIdO0JXp8,Hundred Miles,"['Yall', 'Gabriela Richardson']",65,32995712,0.714,0.206,98.23,0.109,0.025,0.0153,4,0.479,7,172413,-3.776,0.49,0
spotify:track:6C7RJEIUDqKkJRZVWdkfkH,Stronger,['Kanye West'],73,32895128,0.726,0.318,103.98,0.155,0.00728,0.0,4,0.625,10,311867,-7.731,0.483,0
spotify:track:6cPyTS0Kk2sc4xQwC93kOg,Break Up Every Night,['The Chainsmokers'],62,32864335,0.806,0.0872,149.999,0.0437,0.00411,0.0,4,0.624,1,207520,-5.957,0.528,1
spotify:track:6CfrYuD3YRDYdYvH9jNtXY,No Long Talk,"['Drake', 'Giggs']",62,32860060,0.627,0.529,97.076,0.234,0.0626,0.0,4,0.919,10,149569,-6.764,0.52,0
spotify:track:7uiBocndm12aKbsdnQ3Scx,Undecided,['Chris Brown'],86,32836031,0.527,0.233,96.37,0.0966,0.172,0.0,4,0.441,3,187298,-5.318,0.589,1
spotify:track:1u6LOWtdWA2wwa3CryIBsS,Another You,"['Armin van Buuren', 'Mr. Probz']",56,32666152,0.647,0.0921,127.979,0.033,0.00807,4.3e-05,4,0.59,6,192307,-5.06,0.39,0
spotify:track:542Xd5qDeLBvgXZXhfW7LE,Obsession (feat. Jon Bellion),"['Vice', 'Jon Bellion']",49,32473657,0.559,0.21,101.999,0.03,0.00728,0.000971,4,0.741,10,221983,-7.775,0.466,1
spotify:track:5sdb5pMhcK44SSLsj1moUh,I Found You (with Calvin Harris),"['benny blanco', 'Calvin Harris']",81,32340464,0.872,0.298,122.994,0.0469,0.033,0.0579,4,0.775,6,191496,-4.194,0.379,1
spotify:track:1KtVVUM6OkpyOsbVfbMybX,Don't Be so Hard on Yourself,['Jess Glynne'],61,32256128,0.815,0.163,120.008,0.0321,0.0608,0.0,4,0.571,6,211460,-3.267,0.664,1
spotify:track:11P4sSu6BH2lAbWk1sL6cK,Step Into Christmas,['Elton John'],70,32162201,0.928,0.314,140.419,0.0337,0.0887,1.11e-05,4,0.54,2,272333,-6.252,0.796,1
spotify:track:40yJGQyEaBbIkXpwMFkXip,One Night,['Lil Yachty'],71,31948297,0.476,0.103,130.007,0.114,0.366,0.0,4,0.762,0,243270,-12.686,0.375,1
spotify:track:00NAQYOP4AmWR549nnYJZu,Secrets,['The Weeknd'],70,31939705,0.771,0.46,109.945,0.0533,0.0155,9.6e-06,4,0.665,0,265600,-5.779,0.764,1
spotify:track:5Ou1XCyt2XD72ginDwg5FR,Sound Of Your Heart,['Shawn Hook'],0,31731267,0.81,0.0994,122.016,0.0612,0.00304,0.0,4,0.744,9,199306,-4.292,0.388,1
spotify:track:4pGqFOfzvfe6avb9kbZicC,Sweater Weather,['The Neighbourhood'],59,31685563,0.615,0.0879,124.015,0.042,0.15,0.000212,4,0.695,7,240040,-5.325,0.414,0
spotify:track:5kRPPEWFJIMox5qIkQkiz5,Sweet Creature,['Harry Styles'],72,31672737,0.262,0.068,104.085,0.0276,0.746,0.0,4,0.427,7,224867,-8.541,0.228,1
spotify:track:2wRkBumdItthjYP9XknImg,Está Rico,"['Marc Anthony', 'Will Smith', 'Bad Bunny']",82,31656630,0.74,0.0992,130.04,0.283,0.266,0.0,4,0.817,11,215151,-4.566,0.674,0
spotify:track:1qoHlIpgGxtmYsYdyiySiL,Often - Kygo Remix,"['The Weeknd', 'Kygo']",9,31620178,0.498,0.385,80.028,0.0455,0.12,0.0,4,0.582,7,234400,-9.906,0.426,0
spotify:track:0MrRAUcB8AZiB9ue2VOBYe,Sugar Wraith,['Post Malone'],74,31446293,0.767,0.0979,164.079,0.0868,0.26,0.0,4,0.6,5,228147,-4.232,0.291,0
spotify:track:4PdJSsESm34djLfBde9Pr2,Would I Lie To You - Radio Edit,"['David Guetta', 'Cedric Gervais', 'Chris Willis']",65,31392085,0.826,0.631,123.986,0.309,0.00718,0.0,4,0.671,7,197648,-5.766,0.774,0
spotify:track:0zl3PdjIl320fK0pxBGWNR,KEKE,"['6ix9ine', 'Fetty Wap', 'A Boogie Wit da Hoodie']",58,31352330,0.857,0.407,187.964,0.28,0.0363,0.0,4,0.597,2,151915,-5.759,0.493,1
spotify:track:6AGON2BGdPmPMJGiiNuuwl,Immortal,['J. Cole'],68,31309531,0.419,0.126,91.634,0.356,0.435,2.87e-06,4,0.713,11,201667,-10.668,0.253,1
spotify:track:4qULqxfCRhJAXVc75UupQB,No Broken Hearts (feat. Nicki Minaj),"['Bebe Rexha', 'Nicki Minaj']",62,31232706,0.722,0.0645,122.094,0.045,0.0522,0.0,4,0.704,0,239991,-3.524,0.675,1
spotify:track:3OnOomd79OjqSYHchCQ6ht,Notice Me,"['Migos', 'Post Malone']",74,30880964,0.338,0.165,166.0,0.315,0.104,1.12e-06,4,0.796,5,233880,-9.754,0.474,0
spotify:track:11Fo4dAH31K7UZHGqCkCmE,I Love You,"['Axwell /\\ Ingrosso', 'Kid Ink']",11,30818516,0.859,0.0947,114.87,0.166,0.336,0.0,4,0.654,0,191000,-4.321,0.704,1
spotify:track:1sYSP7gKa5kdKIfhANfori,Lights Down Low,['MAX'],68,30691179,0.493,0.104,81.019,0.0338,0.0632,0.0,4,0.623,5,223847,-7.727,0.594,0
spotify:track:7cGFbx7MP0H23iHZTZpqMM,Everybody,['Logic'],72,30631121,0.94,0.0675,110.005,0.0909,0.158,0.0,4,0.885,1,162347,-5.908,0.77,1
spotify:track:2BVVmJQZv4fOPWavI9mkIj,Broken Arrows,['Avicii'],14,30559778,0.674,0.102,115.995,0.0465,0.0487,0.00116,4,0.634,7,232760,-7.145,0.298,1
spotify:track:2qcG0nZ6S3zZV0UrkY5nFo,Drip (feat. Migos),"['Cardi B', 'Migos']",74,30544335,0.589,0.0731,129.993,0.255,0.0511,0.0,4,0.968,11,262308,-7.808,0.268,1
spotify:track:1Ser4X0TKttOvo8bgdytTP,Come Get Her,['Rae Sremmurd'],74,30525320,0.563,0.0681,185.056,0.163,0.184,0.0,4,0.687,2,212947,-6.214,0.112,1
spotify:track:4zRZAmBQP8vhNPf9i9opXt,8 Letters,"[""Why Don't We""]",80,30480459,0.478,0.0928,88.979,0.031,0.649,0.0,4,0.607,1,190027,-5.702,0.255,0
spotify:track:13wNEvWmBsWaWVtiLPRIW5,Hurt You,"['The Weeknd', 'Gesaffelstein']",72,30445565,0.716,0.112,184.131,0.167,0.3,0.00214,4,0.484,5,230027,-7.193,0.365,0
spotify:track:6BrppQL1SAkKVWqp6w0nNm,Pt. 2,['Kanye West'],0,30430368,0.737,0.79,144.988,0.371,0.587,0.0,4,0.648,11,130293,-4.267,0.312,1
spotify:track:7y4JznkAv2W3IKw9T1o2VK,New,['Daya'],12,30418189,0.743,0.368,106.919,0.0322,0.0473,8.81e-06,4,0.717,0,230880,-4.337,0.321,1
spotify:track:38zwkK6TtTjIW9tpYBfZ3D,Paradise,['George Ezra'],77,30373370,0.881,0.21,138.03,0.0393,0.209,0.0,4,0.642,11,222045,-3.537,0.913,1
spotify:track:6jmTHeoWvBaSrwWttr8Xvu,I Mean It,"['G-Eazy', 'Remo']",73,30369603,0.562,0.136,140.0,0.129,0.125,0.0,4,0.712,10,236480,-6.008,0.142,1
spotify:track:4NdXQlDTzxbOMkzJGWFtz3,Butterfly Doors,['Lil Pump'],84,30358327,0.397,0.144,130.008,0.169,0.0889,5.12e-05,4,0.925,5,132923,-11.265,0.429,1
spotify:track:4gavOCQdZ2g86gkvi17FM7,Wonderful Christmastime - Remastered 2011 / Edited Version,['Paul McCartney'],28,30279055,0.511,0.0672,94.736,0.0319,0.322,0.0,4,0.774,11,227653,-8.914,0.771,1
spotify:track:4uoumbAMEMaKdtiv763jKz,TG4M,['Zara Larsson'],61,30243854,0.648,0.0427,95.031,0.0626,0.0235,1.52e-05,4,0.667,3,172893,-6.398,0.589,0
spotify:track:3WKg25vrbjJlkhsgl2W4p3,Bright,['Echosmith'],62,30229138,0.431,0.113,90.034,0.0262,0.637,6.99e-06,4,0.646,6,220627,-8.517,0.292,1
spotify:track:2TIlqbIneP0ZY1O0EzYLlc,Someone You Loved,['Lewis Capaldi'],87,30177890,0.405,0.105,109.891,0.0319,0.751,0.0,4,0.501,1,182161,-5.679,0.446,1
spotify:track:2ZvsMMI4aOkMUo92MKQzFI,Walk,['Kwabs'],55,30106560,0.814,0.218,144.005,0.0677,0.17,0.0,4,0.615,9,214150,-3.903,0.577,0
spotify:track:4FqMPJlvfY5Nfo3gRKcNxl,Colors,['Halsey'],62,30087398,0.812,0.092,100.02,0.0617,0.0534,0.0,4,0.512,1,249500,-4.809,0.521,1
spotify:track:739vCwA3EpBSkk3uDsI2wB,Lemon - Drake Remix,"['N.E.R.D', 'Rihanna', 'Drake']",69,30069267,0.657,0.0932,189.992,0.237,0.000738,3.34e-06,4,0.777,1,226107,-6.434,0.245,1
spotify:track:5cXg9IQS34FzLVdHhp7hu7,Big Shot (with Travis Scott),"['Kendrick Lamar', 'Travis Scott']",72,30031121,0.478,0.101,130.018,0.193,0.00759,0.0,4,0.855,1,221827,-9.116,0.284,1
spotify:track:1USJRpWDFhxwhCajPXBeel,You Owe Me,['The Chainsmokers'],10,30014714,0.435,0.112,89.996,0.0449,0.237,1.54e-06,4,0.679,6,190547,-8.238,0.326,0
spotify:track:6gK0tRpmvPiiYY8YHnbtpf,Hot N*gga,['Bobby Shmurda'],39,29990836,0.505,0.055,168.0,0.414,0.0522,1.14e-06,4,0.792,9,194147,-7.365,0.177,1
spotify:track:0Di26AbdtizzHkFstPyt7A,No Shopping,"['French Montana', 'Drake']",53,29953339,0.491,0.143,83.505,0.246,0.0144,0.000988,4,0.895,10,227727,-10.261,0.249,0
spotify:track:5ONu4EF5vxDOCmBbQI6s0M,The Hanging Tree,"['James Newton Howard', 'Jennifer Lawrence']",27,29902055,0.0734,0.2,92.884,0.0333,0.383,0.0001,4,0.255,9,218507,-17.988,0.136,0
spotify:track:3JJYIoJ5FyY9E0DGjr7SXF,Enemies,['Lauv'],74,29683969,0.693,0.122,126.025,0.044,0.175,0.0,4,0.696,3,194755,-4.64,0.601,1
spotify:track:1AhDOtG9vPSOmsWgNW0BEY,Bohemian Rhapsody - Remastered 2011,['Queen'],31,29661099,0.404,0.3,71.105,0.0499,0.271,0.0,4,0.414,0,354320,-9.928,0.224,0
spotify:track:4YMqbFcDIFiCBd02PzUBcM,Thrift Shop (feat. Wanz),"['Macklemore & Ryan Lewis', 'Wanz']",70,29628583,0.526,0.0457,94.992,0.293,0.0619,0.0,4,0.781,6,235613,-6.985,0.662,0
spotify:track:1sPLURKAosM3Jampgp9AWq,Sandra’s Rose,['Drake'],17,29602884,0.85,0.142,152.102,0.25,0.047,0.0,4,0.487,1,216333,-5.427,0.523,1
spotify:track:059bcIhyc2SBwm6sw2AZzd,Te Vi,"['Piso 21', 'Micro Tdh']",87,29527535,0.777,0.0863,102.02,0.117,0.0446,3.46e-05,4,0.877,1,231848,-4.246,0.706,1
spotify:track:1NbGcdgwRHZ5rbPIT9hdR3,Dance To This (feat. Ariana Grande),"['Troye Sivan', 'Ariana Grande']",42,29514382,0.756,0.106,117.016,0.047,0.00632,0.00577,4,0.736,11,231847,-7.099,0.712,1
spotify:track:6pVW5LRWgeLaHudxauOTJU,Jingle Bell Rock - Daryl's Version,['Daryl Hall & John Oates'],71,29510578,0.841,0.113,128.718,0.0312,0.613,0.0,4,0.666,2,126360,-3.592,0.84,1
spotify:track:6ZixfeFT8V0Nle1rMZAekY,Next to Me,['Otto Knows'],58,29472642,0.752,0.105,127.06,0.07,0.785,0.000419,4,0.596,11,202169,-4.904,0.306,1
spotify:track:56d6kYZhfhzpoC3s1dRU2V,I Was Never There,"['The Weeknd', 'Gesaffelstein']",49,29467796,0.734,0.165,113.34,0.0331,0.133,0.000109,4,0.32,10,241067,-4.021,0.185,1
spotify:track:38tKqQuqodiUYOsw6HWyeQ,Break The Rules,['Charli XCX'],57,29339770,0.926,0.0771,124.019,0.0425,0.0305,0.000658,4,0.676,0,203908,-2.244,0.818,0
spotify:track:1xYpVRspgaLxdJLOTQkTjg,STOP TRYING TO BE GOD,['Travis Scott'],75,29303353,0.567,0.135,150.009,0.0628,0.221,0.0,4,0.588,4,338438,-3.738,0.113,0
spotify:track:575NJxNUVDqwJGdzBrlLbv,Lost In Japan - Remix,"['Shawn Mendes', 'Zedd']",82,29285712,0.852,0.334,107.178,0.257,0.0882,0.0,4,0.694,7,201253,-5.34,0.377,0
spotify:track:2fkeWbM6iqTw7oGHTYm2lw,4422,"['Drake', 'Sampha']",63,29253046,0.247,0.113,111.974,0.0393,0.499,0.0239,4,0.621,11,186293,-12.291,0.221,0
spotify:track:2nBI3iWLhupR7LyAJ5GGkE,Champions,"['Kanye West', 'Gucci Mane', 'Big Sean', '2 Chainz', 'Travis Scott', 'Yo Gotti', 'Quavo', 'Desiigner']",69,29173504,0.777,0.874,135.01,0.0817,0.0661,0.0,4,0.695,6,334253,-2.452,0.36,0
spotify:track:1oGdVdYjeQvojGKDddxLQQ,True Colors,['The Weeknd'],69,29171744,0.424,0.173,76.669,0.24,0.284,0.0,4,0.624,1,206013,-8.237,0.584,1
spotify:track:4ZJPwET9Jrgpkqi4Vo3Yg8,Bad Bitch (feat. Ty Dolla $ign),"['Bebe Rexha', 'Ty Dolla $ign']",68,29094066,0.615,0.234,139.91,0.0539,0.0283,0.0,4,0.656,5,197253,-6.252,0.366,1
spotify:track:6sKAs2tdtTVTO2U0IgJAur,Emergency,['Icona Pop'],31,29089676,0.969,0.0635,125.985,0.063,0.0558,0.000723,4,0.834,6,169617,-3.383,0.928,1
spotify:track:2Pvr8rYuh5J8V7QglJhH6W,Want You Back,['5 Seconds of Summer'],13,29060513,0.873,0.196,98.009,0.0424,0.00748,0.0,4,0.608,0,173073,-4.928,0.589,1
spotify:track:794QVQtFNy7hvtjQP1keQd,1942,"['G-Eazy', 'Yo Gotti', 'YBN Nahmir']",75,28985911,0.646,0.125,162.898,0.249,0.0152,0.0,4,0.817,4,213080,-5.12,0.835,0
spotify:track:7uc39NPTNiu86GQxTUMzGT,Show Me (feat. Chris Brown),"['Kid Ink', 'Chris Brown']",19,28984852,0.52,0.134,98.096,0.0565,0.0382,0.0,4,0.712,7,217800,-7.325,0.645,1
spotify:track:15P8pXXsPIP0t2gsj33LFh,Team,['Iggy Azalea'],5,28975590,0.692,0.495,100.003,0.067,0.0504,1.22e-06,4,0.896,4,209467,-4.863,0.215,1
spotify:track:2tPcTFiQF9MbVUyjZ3zDhA,Paramedic!,['SOB X RBE'],72,28914499,0.652,0.193,97.017,0.143,0.177,0.0,4,0.856,1,219307,-5.324,0.471,1
